ticket_id,satisfaction_score,security_rating,cleanliness_rating,mean_rating,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id
6335,6,7,4,5.67,2,1,2
2519,9,8,6,7.67,3,2,2
8143,4,8,1,4.33,1,1,2
8144,5,8,7,6.67,1,2,2
2430,8,9,5,7.33,2,1,3
8145,8,6,1,5.0,2,1,2
8146,7,8,4,6.33,2,1,2
8147,4,6,3,4.33,1,1,2
3881,8,2,10,6.67,2,3,1
8148,6,10,10,8.67,2,3,3
2123,5,7,7,6.33,1,2,2
1334,8,7,2,5.67,2,1,2
1723,10,7,2,6.33,3,1,2
2443,1,7,6,4.67,1,2,2
8149,9,8,8,8.33,3,2,2
3548,8,7,7,7.33,2,2,2
237,8,8,2,6.0,2,1,2
7302,1,8,7,5.33,1,2,2
4724,2,9,8,6.33,1,2,3
7877,4,8,1,4.33,1,1,2
8150,8,7,6,7.0,2,2,2
1060,5,8,4,5.67,1,1,2
3506,6,6,5,5.67,2,1,2
8151,9,10,8,9.0,3,2,3
8152,5,9,5,6.33,1,1,3
8153,7,8,10,8.33,2,3,2
4540,9,9,4,7.33,3,1,3
8154,4,4,7,5.0,1,2,1
8155,5,7,7,6.33,1,2,2
993,8,8,6,7.33,2,2,2
8156,4,9,5,6.0,1,1,3
6004,10,6,7,7.67,3,2,2
7990,5,8,6,6.33,1,2,2
8157,7,9,5,7.0,2,1,3
3290,8,7,6,7.0,2,2,2
7941,2,10,9,7.0,1,3,3
3493,3,7,3,4.33,1,1,2
8158,6,9,7,7.33,2,2,3
3798,9,8,6,7.67,3,2,2
932,2,8,4,4.67,1,1,2
8159,8,7,7,7.33,2,2,2
8160,5,10,2,5.67,1,1,3
8161,1,10,5,5.33,1,1,3
2069,6,7,10,7.67,2,3,2
3288,7,8,6,7.0,2,2,2
8162,1,10,3,4.67,1,1,3
2758,6,8,8,7.33,2,2,2
2897,7,10,3,6.67,2,1,3
8163,8,10,5,7.67,2,1,3
8164,6,7,7,6.67,2,2,2
7232,8,9,6,7.67,2,2,3
3684,4,10,8,7.33,1,2,3
8165,6,9,7,7.33,2,2,3
2498,7,8,3,6.0,2,1,2
8166,5,8,8,7.0,1,2,2
1166,10,8,5,7.67,3,1,2
8167,8,10,9,9.0,2,3,3
8168,8,7,3,6.0,2,1,2
8169,1,5,3,3.0,1,1,1
8170,6,8,5,6.33,2,1,2
149,1,8,6,5.0,1,2,2
3284,5,6,7,6.0,1,2,2
8171,3,5,6,4.67,1,2,1
5449,7,7,9,7.67,2,3,2
4264,8,9,8,8.33,2,2,3
1188,8,7,3,6.0,2,1,2
6946,10,10,7,9.0,3,2,3
8172,3,10,5,6.0,1,1,3
254,4,7,10,7.0,1,3,2
7470,3,9,9,7.0,1,3,3
8173,4,8,4,5.33,1,1,2
6124,3,8,3,4.67,1,1,2
8174,6,7,8,7.0,2,2,2
2123,8,8,5,7.0,2,1,2
3972,1,8,9,6.0,1,3,2
347,8,8,3,6.33,2,1,2
2380,8,7,4,6.33,2,1,2
7841,7,8,8,7.67,2,2,2
1976,6,10,9,8.33,2,3,3
8175,1,9,3,4.33,1,1,3
8176,9,1,8,6.0,3,2,1
8177,2,7,6,5.0,1,2,2
8178,8,9,5,7.33,2,1,3
8179,3,10,6,6.33,1,2,3
4210,7,6,2,5.0,2,1,2
7526,2,7,5,4.67,1,1,2
1021,8,7,3,6.0,2,1,2
8180,7,9,6,7.33,2,2,3
8181,1,6,9,5.33,1,3,2
2630,6,10,6,7.33,2,2,3
8182,1,8,3,4.0,1,1,2
8183,5,7,3,5.0,1,1,2
8184,7,9,2,6.0,2,1,3
8185,3,6,3,4.0,1,1,2
7187,6,8,7,7.0,2,2,2
8186,8,6,3,5.67,2,1,2
8187,7,8,5,6.67,2,1,2
8188,10,5,3,6.0,3,1,1
8189,2,7,1,3.33,1,1,2
7149,2,8,6,5.33,1,2,2
8190,8,8,5,7.0,2,1,2
7442,10,9,9,9.33,3,3,3
4429,9,9,3,7.0,3,1,3
8191,8,6,5,6.33,2,1,2
7822,4,9,5,6.0,1,1,3
7679,8,8,3,6.33,2,1,2
8192,7,8,2,5.67,2,1,2
8193,5,8,6,6.33,1,2,2
834,7,10,3,6.67,2,1,3
3128,7,8,4,6.33,2,1,2
8194,6,7,6,6.33,2,2,2
6552,6,10,3,6.33,2,1,3
8195,1,8,2,3.67,1,1,2
8196,6,8,4,6.0,2,1,2
8197,4,6,2,4.0,1,1,2
8198,4,9,6,6.33,1,2,3
3416,5,9,1,5.0,1,1,3
8199,5,7,2,4.67,1,1,2
8200,3,9,3,5.0,1,1,3
6754,6,9,8,7.67,2,2,3
7024,8,6,6,6.67,2,2,2
8201,4,5,1,3.33,1,1,1
7528,8,9,7,8.0,2,2,3
8202,6,10,6,7.33,2,2,3
7867,1,9,2,4.0,1,1,3
3695,3,5,6,4.67,1,2,1
8203,4,7,3,4.67,1,1,2
8204,1,9,7,5.67,1,2,3
568,7,10,7,8.0,2,2,3
8205,8,7,6,7.0,2,2,2
8206,4,9,5,6.0,1,1,3
3358,3,1,2,2.0,1,1,1
4858,1,9,10,6.67,1,3,3
698,6,9,6,7.0,2,2,3
6849,6,8,6,6.67,2,2,2
2229,6,8,4,6.0,2,1,2
3253,2,7,6,5.0,1,2,2
8207,6,8,6,6.67,2,2,2
8208,7,7,8,7.33,2,2,2
8209,4,7,6,5.67,1,2,2
6506,7,10,5,7.33,2,1,3
5624,8,9,6,7.67,2,2,3
8210,6,7,6,6.33,2,2,2
4439,8,9,10,9.0,2,3,3
8211,8,8,4,6.67,2,1,2
8212,5,5,3,4.33,1,1,1
8086,6,9,6,7.0,2,2,3
6519,8,10,2,6.67,2,1,3
8213,6,7,2,5.0,2,1,2
3365,3,6,6,5.0,1,2,2
189,8,10,3,7.0,2,1,3
8214,1,7,4,4.0,1,1,2
6212,8,6,8,7.33,2,2,2
5777,1,7,3,3.67,1,1,2
6801,8,9,6,7.67,2,2,3
4894,8,5,3,5.33,2,1,1
8215,1,7,6,4.67,1,2,2
2758,2,10,10,7.33,1,3,3
8216,8,7,4,6.33,2,1,2
8217,8,6,2,5.33,2,1,2
6731,4,7,5,5.33,1,1,2
8218,7,7,3,5.67,2,1,2
3310,8,8,9,8.33,2,3,2
8219,7,9,6,7.33,2,2,3
8220,8,9,5,7.33,2,1,3
722,1,9,3,4.33,1,1,3
5959,5,10,6,7.0,1,2,3
8221,1,6,3,3.33,1,1,2
8222,6,10,4,6.67,2,1,3
7366,8,5,5,6.0,2,1,1
8223,8,9,5,7.33,2,1,3
2421,5,2,6,4.33,1,2,1
8224,8,10,1,6.33,2,1,3
8225,5,9,4,6.0,1,1,3
8226,5,9,2,5.33,1,1,3
2324,10,8,7,8.33,3,2,2
5310,8,5,9,7.33,2,3,1
8227,6,8,9,7.67,2,3,2
8228,8,10,10,9.33,2,3,3
4071,5,10,8,7.67,1,2,3
8229,6,10,8,8.0,2,2,3
8230,4,8,3,5.0,1,1,2
8231,4,1,3,2.67,1,1,1
8232,8,10,5,7.67,2,1,3
8233,4,8,7,6.33,1,2,2
8234,8,7,2,5.67,2,1,2
8235,9,2,5,5.33,3,1,1
8236,9,9,7,8.33,3,2,3
2301,9,7,3,6.33,3,1,2
8237,7,7,6,6.67,2,2,2
2127,8,8,5,7.0,2,1,2
8208,7,8,7,7.33,2,2,2
7438,2,9,3,4.67,1,1,3
8238,7,10,5,7.33,2,1,3
8239,8,10,5,7.67,2,1,3
8240,7,7,2,5.33,2,1,2
21,5,10,3,6.0,1,1,3
3931,8,9,3,6.67,2,1,3
4398,3,9,3,5.0,1,1,3
8241,4,9,10,7.67,1,3,3
8242,8,7,3,6.0,2,1,2
8243,6,6,4,5.33,2,1,2
617,4,7,3,4.67,1,1,2
8244,7,9,4,6.67,2,1,3
8245,1,8,9,6.0,1,3,2
8246,10,10,7,9.0,3,2,3
2159,6,2,4,4.0,2,1,1
8247,7,7,2,5.33,2,1,2
8248,5,8,5,6.0,1,1,2
8249,6,9,7,7.33,2,2,3
8250,6,8,3,5.67,2,1,2
6369,7,9,3,6.33,2,1,3
8251,8,7,2,5.67,2,1,2
8252,1,5,3,3.0,1,1,1
1266,1,7,9,5.67,1,3,2
7504,8,8,6,7.33,2,2,2
1593,2,10,8,6.67,1,2,3
5646,6,9,4,6.33,2,1,3
5562,4,8,7,6.33,1,2,2
8253,4,8,6,6.0,1,2,2
8254,8,8,7,7.67,2,2,2
2077,7,8,3,6.0,2,1,2
3941,5,9,3,5.67,1,1,3
3715,7,10,6,7.67,2,2,3
3218,6,8,7,7.0,2,2,2
5797,8,9,9,8.67,2,3,3
5775,8,9,2,6.33,2,1,3
541,4,9,6,6.33,1,2,3
1081,8,10,4,7.33,2,1,3
8255,2,10,5,5.67,1,1,3
591,10,6,4,6.67,3,1,2
8256,1,8,4,4.33,1,1,2
3455,7,8,7,7.33,2,2,2
5275,3,10,2,5.0,1,1,3
1308,8,8,4,6.67,2,1,2
8257,4,5,3,4.0,1,1,1
2129,8,9,2,6.33,2,1,3
8258,6,8,4,6.0,2,1,2
8259,4,7,9,6.67,1,3,2
8260,7,10,4,7.0,2,1,3
8261,4,6,7,5.67,1,2,2
8262,6,9,7,7.33,2,2,3
8263,1,10,3,4.67,1,1,3
4046,4,6,10,6.67,1,3,2
5089,6,8,6,6.67,2,2,2
8264,8,8,10,8.67,2,3,2
6293,8,8,9,8.33,2,3,2
6163,6,6,6,6.0,2,2,2
5970,8,8,3,6.33,2,1,2
6597,4,6,7,5.67,1,2,2
8265,8,9,4,7.0,2,1,3
4415,10,5,5,6.67,3,1,1
5353,8,2,8,6.0,2,2,1
5692,7,8,7,7.33,2,2,2
5637,8,10,1,6.33,2,1,3
8266,4,6,6,5.33,1,2,2
4792,8,7,8,7.67,2,2,2
1782,8,10,9,9.0,2,3,3
8267,5,9,8,7.33,1,2,3
8268,7,6,6,6.33,2,2,2
8269,1,10,2,4.33,1,1,3
8270,5,10,4,6.33,1,1,3
890,4,8,5,5.67,1,1,2
6709,1,8,4,4.33,1,1,2
8271,4,10,5,6.33,1,1,3
8272,10,5,8,7.67,3,2,1
8273,1,9,5,5.0,1,1,3
8274,7,10,6,7.67,2,2,3
8275,1,9,9,6.33,1,3,3
2445,5,6,3,4.67,1,1,2
8276,3,7,5,5.0,1,1,2
2829,3,7,3,4.33,1,1,2
8277,4,5,5,4.67,1,1,1
6746,8,10,6,8.0,2,2,3
8278,3,7,6,5.33,1,2,2
8279,8,7,7,7.33,2,2,2
8280,2,9,7,6.0,1,2,3
7026,1,1,3,1.67,1,1,1
5878,8,6,2,5.33,2,1,2
4455,8,6,9,7.67,2,3,2
1529,4,6,8,6.0,1,2,2
1849,7,9,5,7.0,2,1,3
7490,1,7,6,4.67,1,2,2
8281,9,6,3,6.0,3,1,2
5784,7,9,8,8.0,2,2,3
3732,5,9,3,5.67,1,1,3
1562,7,6,2,5.0,2,1,2
8282,8,9,2,6.33,2,1,3
3982,7,7,6,6.67,2,2,2
183,5,10,5,6.67,1,1,3
754,4,7,8,6.33,1,2,2
8283,4,5,4,4.33,1,1,1
8284,2,7,6,5.0,1,2,2
5340,5,8,9,7.33,1,3,2
1245,6,6,1,4.33,2,1,2
8285,6,7,10,7.67,2,3,2
8286,7,2,4,4.33,2,1,1
8287,4,7,3,4.67,1,1,2
3853,8,2,2,4.0,2,1,1
7521,7,7,2,5.33,2,1,2
650,7,10,3,6.67,2,1,3
1734,9,8,8,8.33,3,2,2
8288,1,10,9,6.67,1,3,3
4264,8,8,8,8.0,2,2,2
669,8,8,3,6.33,2,1,2
2537,7,7,7,7.0,2,2,2
6624,5,10,3,6.0,1,1,3
1924,8,7,3,6.0,2,1,2
6650,3,1,8,4.0,1,2,1
8289,6,7,5,6.0,2,1,2
5322,6,9,4,6.33,2,1,3
8290,8,7,6,7.0,2,2,2
2523,6,10,6,7.33,2,2,3
4562,8,8,3,6.33,2,1,2
8291,8,8,8,8.0,2,2,2
7229,1,10,4,5.0,1,1,3
1155,5,6,6,5.67,1,2,2
6411,9,7,4,6.67,3,1,2
8292,8,9,2,6.33,2,1,3
3136,10,6,5,7.0,3,1,2
8293,8,7,9,8.0,2,3,2
8294,8,9,3,6.67,2,1,3
8295,9,9,5,7.67,3,1,3
8296,7,9,2,6.0,2,1,3
7181,9,8,2,6.33,3,1,2
8297,7,9,2,6.0,2,1,3
3464,8,9,7,8.0,2,2,3
6938,9,7,8,8.0,3,2,2
8298,8,5,1,4.67,2,1,1
8299,10,7,2,6.33,3,1,2
7410,2,7,2,3.67,1,1,2
261,4,6,6,5.33,1,2,2
4740,10,9,4,7.67,3,1,3
6359,2,8,3,4.33,1,1,2
8248,5,7,4,5.33,1,1,2
8300,4,6,6,5.33,1,2,2
8301,6,9,6,7.0,2,2,3
8302,7,7,5,6.33,2,1,2
8303,4,6,2,4.0,1,1,2
5685,2,8,2,4.0,1,1,2
8304,8,9,9,8.67,2,3,3
3173,8,8,8,8.0,2,2,2
1269,7,8,2,5.67,2,1,2
8305,3,8,10,7.0,1,3,2
5509,6,7,6,6.33,2,2,2
8306,4,1,7,4.0,1,2,1
999,2,6,3,3.67,1,1,2
8307,6,7,8,7.0,2,2,2
1015,8,8,4,6.67,2,1,2
8308,7,10,3,6.67,2,1,3
8309,6,10,6,7.33,2,2,3
8310,3,8,4,5.0,1,1,2
104,8,7,7,7.33,2,2,2
3712,9,10,5,8.0,3,1,3
8311,3,10,9,7.33,1,3,3
8312,8,8,7,7.67,2,2,2
8313,6,8,5,6.33,2,1,2
2175,1,10,1,4.0,1,1,3
4968,4,8,7,6.33,1,2,2
8314,4,9,5,6.0,1,1,3
335,4,5,2,3.67,1,1,1
8315,6,8,4,6.0,2,1,2
5478,8,7,3,6.0,2,1,2
730,4,9,8,7.0,1,2,3
1532,9,6,4,6.33,3,1,2
8316,5,8,6,6.33,1,2,2
8317,7,5,6,6.0,2,2,1
8318,6,8,9,7.67,2,3,2
8319,8,9,3,6.67,2,1,3
5675,1,10,2,4.33,1,1,3
8320,8,9,3,6.67,2,1,3
8321,8,8,7,7.67,2,2,2
1546,2,10,9,7.0,1,3,3
2174,4,2,3,3.0,1,1,1
6713,7,8,3,6.0,2,1,2
8322,7,9,5,7.0,2,1,3
143,10,8,5,7.67,3,1,2
7760,1,7,5,4.33,1,1,2
4712,1,9,5,5.0,1,1,3
8323,8,8,3,6.33,2,1,2
8324,4,6,7,5.67,1,2,2
8325,6,7,9,7.33,2,3,2
8326,10,8,2,6.67,3,1,2
5313,8,2,4,4.67,2,1,1
8327,2,6,4,4.0,1,1,2
6042,5,8,6,6.33,1,2,2
8328,7,8,3,6.0,2,1,2
828,2,7,6,5.0,1,2,2
8329,8,5,8,7.0,2,2,1
4816,6,5,9,6.67,2,3,1
8330,8,8,9,8.33,2,3,2
4160,8,8,8,8.0,2,2,2
7594,9,9,5,7.67,3,1,3
8331,4,8,10,7.33,1,3,2
2925,8,8,10,8.67,2,3,2
111,1,8,3,4.0,1,1,2
8332,1,10,9,6.67,1,3,3
1076,8,10,3,7.0,2,1,3
8333,7,10,4,7.0,2,1,3
4532,5,7,5,5.67,1,1,2
8334,7,10,2,6.33,2,1,3
8335,8,10,3,7.0,2,1,3
803,1,6,6,4.33,1,2,2
8336,4,6,8,6.0,1,2,2
2398,6,6,3,5.0,2,1,2
7324,3,7,7,5.67,1,2,2
1425,8,9,9,8.67,2,3,3
459,6,6,8,6.67,2,2,2
4018,10,10,7,9.0,3,2,3
5642,1,5,4,3.33,1,1,1
8337,6,8,4,6.0,2,1,2
3038,8,7,2,5.67,2,1,2
2664,8,10,6,8.0,2,2,3
7939,6,1,6,4.33,2,2,1
8338,8,9,6,7.67,2,2,3
8339,9,7,3,6.33,3,1,2
8340,8,1,6,5.0,2,2,1
3110,8,8,3,6.33,2,1,2
874,8,9,3,6.67,2,1,3
8293,8,8,6,7.33,2,2,2
5132,7,6,6,6.33,2,2,2
8341,5,9,3,5.67,1,1,3
2407,5,2,8,5.0,1,2,1
6551,5,7,5,5.67,1,1,2
2656,3,8,4,5.0,1,1,2
8342,5,7,4,5.33,1,1,2
5393,1,7,6,4.67,1,2,2
8343,1,9,6,5.33,1,2,3
8344,4,6,10,6.67,1,3,2
8237,8,6,8,7.33,2,2,2
288,4,7,3,4.67,1,1,2
464,8,5,7,6.67,2,2,1
8345,2,8,7,5.67,1,2,2
1141,8,8,3,6.33,2,1,2
8346,5,7,8,6.67,1,2,2
8347,6,8,8,7.33,2,2,2
3885,10,10,4,8.0,3,1,3
8348,1,9,6,5.33,1,2,3
274,6,9,6,7.0,2,2,3
5873,8,6,3,5.67,2,1,2
8349,3,7,4,4.67,1,1,2
8350,3,8,3,4.67,1,1,2
682,8,9,4,7.0,2,1,3
8351,1,9,2,4.0,1,1,3
8352,10,9,7,8.67,3,2,3
2287,6,7,7,6.67,2,2,2
8353,3,8,7,6.0,1,2,2
7412,4,10,2,5.33,1,1,3
8354,8,7,6,7.0,2,2,2
3128,5,7,8,6.67,1,2,2
8355,1,8,6,5.0,1,2,2
8356,6,8,1,5.0,2,1,2
6573,8,9,4,7.0,2,1,3
8357,9,6,5,6.67,3,1,2
8358,1,9,6,5.33,1,2,3
8359,4,6,5,5.0,1,1,2
8360,1,9,7,5.67,1,2,3
701,1,10,7,6.0,1,2,3
5172,8,7,7,7.33,2,2,2
8361,8,10,5,7.67,2,1,3
8362,1,10,5,5.33,1,1,3
8363,9,8,3,6.67,3,1,2
8364,6,7,8,7.0,2,2,2
6758,6,7,3,5.33,2,1,2
3193,5,6,7,6.0,1,2,2
8365,1,8,3,4.0,1,1,2
5568,10,8,6,8.0,3,2,2
4305,3,6,5,4.67,1,1,2
567,2,6,4,4.0,1,1,2
4711,10,8,2,6.67,3,1,2
8366,7,6,6,6.33,2,2,2
7256,4,10,3,5.67,1,1,3
8367,2,8,2,4.0,1,1,2
8368,5,9,4,6.0,1,1,3
8369,8,7,9,8.0,2,3,2
8370,8,7,3,6.0,2,1,2
6562,8,10,2,6.67,2,1,3
8371,2,7,4,4.33,1,1,2
8372,10,10,5,8.33,3,1,3
8373,8,9,2,6.33,2,1,3
6707,10,6,6,7.33,3,2,2
2503,8,9,3,6.67,2,1,3
1827,8,7,8,7.67,2,2,2
8374,1,10,7,6.0,1,2,3
2394,5,9,2,5.33,1,1,3
8375,3,8,8,6.33,1,2,2
3274,6,8,5,6.33,2,1,2
8376,4,7,5,5.33,1,1,2
2471,4,7,5,5.33,1,1,2
1582,1,8,3,4.0,1,1,2
6519,6,7,9,7.33,2,3,2
5916,9,10,3,7.33,3,1,3
8377,8,9,8,8.33,2,2,3
341,5,9,8,7.33,1,2,3
6511,7,9,7,7.67,2,2,3
8378,3,7,6,5.33,1,2,2
6588,1,7,3,3.67,1,1,2
3038,3,5,6,4.67,1,2,1
480,8,7,2,5.67,2,1,2
8379,2,9,10,7.0,1,3,3
6897,8,7,3,6.0,2,1,2
8380,6,8,3,5.67,2,1,2
3653,8,9,5,7.33,2,1,3
252,8,10,9,9.0,2,3,3
3184,10,6,10,8.67,3,3,2
8381,6,9,10,8.33,2,3,3
3195,8,9,7,8.0,2,2,3
6197,8,10,6,8.0,2,2,3
940,4,7,3,4.67,1,1,2
8382,8,7,4,6.33,2,1,2
267,1,10,4,5.0,1,1,3
7713,8,8,10,8.67,2,3,2
8001,7,9,6,7.33,2,2,3
4868,1,5,2,2.67,1,1,1
2648,4,9,6,6.33,1,2,3
8383,4,8,3,5.0,1,1,2
8384,8,10,3,7.0,2,1,3
8385,8,7,6,7.0,2,2,2
7144,8,8,3,6.33,2,1,2
8386,9,6,3,6.0,3,1,2
8387,2,9,10,7.0,1,3,3
8388,8,6,2,5.33,2,1,2
8389,7,10,8,8.33,2,2,3
2384,8,8,8,8.0,2,2,2
4677,4,5,6,5.0,1,2,1
599,6,8,9,7.67,2,3,2
8390,4,9,2,5.0,1,1,3
5837,9,7,6,7.33,3,2,2
8391,5,6,3,4.67,1,1,2
7369,7,7,5,6.33,2,1,2
8392,3,8,7,6.0,1,2,2
6463,8,10,9,9.0,2,3,3
6754,4,9,1,4.67,1,1,3
8393,8,9,4,7.0,2,1,3
8394,6,7,5,6.0,2,1,2
5969,4,7,4,5.0,1,1,2
5191,8,6,8,7.33,2,2,2
5623,5,5,6,5.33,1,2,1
8395,8,9,3,6.67,2,1,3
4706,8,10,3,7.0,2,1,3
6117,6,8,3,5.67,2,1,2
8396,8,8,1,5.67,2,1,2
8397,9,2,7,6.0,3,2,1
8398,7,8,6,7.0,2,2,2
8399,9,5,3,5.67,3,1,1
7457,8,7,4,6.33,2,1,2
3437,3,9,8,6.67,1,2,3
8400,4,1,7,4.0,1,2,1
8401,8,7,5,6.67,2,1,2
8402,8,7,6,7.0,2,2,2
1221,4,6,10,6.67,1,3,2
5755,8,8,6,7.33,2,2,2
4162,1,9,10,6.67,1,3,3
8403,6,6,2,4.67,2,1,2
8404,8,6,3,5.67,2,1,2
8031,2,4,6,4.0,1,2,1
6711,8,5,3,5.33,2,1,1
8405,2,7,7,5.33,1,2,2
996,8,8,6,7.33,2,2,2
8406,1,8,6,5.0,1,2,2
8407,9,8,3,6.67,3,1,2
8408,7,7,8,7.33,2,2,2
5514,6,10,3,6.33,2,1,3
8409,8,9,2,6.33,2,1,3
7560,4,8,10,7.33,1,3,2
7993,8,9,6,7.67,2,2,3
4180,4,9,5,6.0,1,1,3
116,3,6,7,5.33,1,2,2
8410,3,10,2,5.0,1,1,3
8411,4,10,2,5.33,1,1,3
5425,9,7,2,6.0,3,1,2
8412,3,7,5,5.0,1,1,2
8413,2,10,3,5.0,1,1,3
8414,8,6,2,5.33,2,1,2
8415,8,8,7,7.67,2,2,2
2122,4,7,4,5.0,1,1,2
4945,4,9,7,6.67,1,2,3
8416,8,9,3,6.67,2,1,3
3703,6,8,3,5.67,2,1,2
8417,1,9,8,6.0,1,2,3
8418,2,10,3,5.0,1,1,3
1534,5,10,3,6.0,1,1,3
8419,8,2,2,4.0,2,1,1
5762,8,8,10,8.67,2,3,2
4465,8,9,2,6.33,2,1,3
8238,7,6,6,6.33,2,2,2
977,2,6,4,4.0,1,1,2
8420,8,10,6,8.0,2,2,3
8421,9,9,3,7.0,3,1,3
150,4,10,2,5.33,1,1,3
8422,8,8,6,7.33,2,2,2
8298,9,9,2,6.67,3,1,3
8423,6,8,10,8.0,2,3,2
8424,7,10,9,8.67,2,3,3
3517,2,8,3,4.33,1,1,2
7557,8,9,3,6.67,2,1,3
8425,8,7,3,6.0,2,1,2
8426,8,6,5,6.33,2,1,2
8427,8,10,6,8.0,2,2,3
8428,5,9,3,5.67,1,1,3
8429,7,7,6,6.67,2,2,2
8430,5,8,5,6.0,1,1,2
1520,8,8,6,7.33,2,2,2
8431,5,7,3,5.0,1,1,2
1166,1,5,3,3.0,1,1,1
8432,8,8,5,7.0,2,1,2
8433,8,9,2,6.33,2,1,3
8434,3,5,9,5.67,1,3,1
8435,6,7,2,5.0,2,1,2
6980,8,8,2,6.0,2,1,2
8222,2,10,6,6.0,1,2,3
8436,4,8,2,4.67,1,1,2
2095,6,9,6,7.0,2,2,3
8437,3,10,6,6.33,1,2,3
5427,1,7,7,5.0,1,2,2
5604,10,9,7,8.67,3,2,3
8129,8,8,6,7.33,2,2,2
8438,8,8,5,7.0,2,1,2
8439,3,10,3,5.33,1,1,3
8440,4,5,4,4.33,1,1,1
8441,8,5,2,5.0,2,1,1
8442,4,7,9,6.67,1,3,2
8443,5,10,1,5.33,1,1,3
7010,4,10,10,8.0,1,3,3
5584,4,8,3,5.0,1,1,2
111,8,7,4,6.33,2,1,2
8444,5,8,6,6.33,1,2,2
8445,8,7,3,6.0,2,1,2
6618,3,10,7,6.67,1,2,3
8446,8,6,3,5.67,2,1,2
2310,2,7,10,6.33,1,3,2
5735,8,8,4,6.67,2,1,2
8447,8,5,2,5.0,2,1,1
8448,7,8,5,6.67,2,1,2
8449,10,6,5,7.0,3,1,2
8450,7,8,6,7.0,2,2,2
8451,3,8,6,5.67,1,2,2
8452,5,9,2,5.33,1,1,3
8453,1,2,5,2.67,1,1,1
2131,9,5,2,5.33,3,1,1
8454,1,8,3,4.0,1,1,2
5597,4,8,9,7.0,1,3,2
8455,5,7,10,7.33,1,3,2
2216,8,5,1,4.67,2,1,1
8456,9,8,6,7.67,3,2,2
8373,7,8,4,6.33,2,1,2
4554,8,6,3,5.67,2,1,2
5626,1,9,6,5.33,1,2,3
4757,2,7,3,4.0,1,1,2
8457,6,6,5,5.67,2,1,2
6102,8,10,2,6.67,2,1,3
5095,8,10,2,6.67,2,1,3
2539,7,10,3,6.67,2,1,3
4932,4,7,9,6.67,1,3,2
5306,10,9,3,7.33,3,1,3
4718,9,7,7,7.67,3,2,2
8458,8,8,2,6.0,2,1,2
8459,1,8,4,4.33,1,1,2
8460,5,8,3,5.33,1,1,2
8461,2,4,6,4.0,1,2,1
2443,8,7,6,7.0,2,2,2
8462,6,5,3,4.67,2,1,1
5082,10,8,4,7.33,3,1,2
2286,4,9,3,5.33,1,1,3
8463,5,9,10,8.0,1,3,3
8464,1,9,7,5.67,1,2,3
8465,2,10,6,6.0,1,2,3
8466,8,10,9,9.0,2,3,3
1435,6,10,10,8.67,2,3,3
912,8,7,3,6.0,2,1,2
8467,2,9,3,4.67,1,1,3
8468,8,8,2,6.0,2,1,2
8469,2,9,6,5.67,1,2,3
8470,10,6,6,7.33,3,2,2
2358,5,2,5,4.0,1,1,1
8471,1,7,3,3.67,1,1,2
956,5,6,3,4.67,1,1,2
1566,7,6,5,6.0,2,1,2
8472,3,10,3,5.33,1,1,3
2255,8,8,4,6.67,2,1,2
8473,2,8,3,4.33,1,1,2
8474,1,7,2,3.33,1,1,2
8475,8,8,3,6.33,2,1,2
521,3,9,7,6.33,1,2,3
7127,9,9,4,7.33,3,1,3
8476,4,6,5,5.0,1,1,2
8477,5,6,3,4.67,1,1,2
6447,4,10,4,6.0,1,1,3
4182,8,6,6,6.67,2,2,2
8478,8,9,3,6.67,2,1,3
6935,6,5,4,5.0,2,1,1
6701,4,8,3,5.0,1,1,2
136,5,8,6,6.33,1,2,2
8479,3,8,4,5.0,1,1,2
4107,6,6,2,4.67,2,1,2
8480,8,2,3,4.33,2,1,1
8481,8,8,3,6.33,2,1,2
8482,4,7,4,5.0,1,1,2
8483,5,7,3,5.0,1,1,2
4301,8,8,4,6.67,2,1,2
2986,6,8,8,7.33,2,2,2
3543,1,5,6,4.0,1,2,1
7119,8,8,3,6.33,2,1,2
4925,4,8,4,5.33,1,1,2
8033,1,10,2,4.33,1,1,3
8484,3,9,6,6.0,1,2,3
8485,8,9,3,6.67,2,1,3
2220,4,8,3,5.0,1,1,2
5822,1,8,4,4.33,1,1,2
8486,8,9,4,7.0,2,1,3
5207,1,7,2,3.33,1,1,2
7419,2,7,5,4.67,1,1,2
406,5,7,4,5.33,1,1,2
8487,4,7,5,5.33,1,1,2
8488,4,10,5,6.33,1,1,3
6792,8,8,7,7.67,2,2,2
1836,10,9,2,7.0,3,1,3
8489,6,2,3,3.67,2,1,1
8490,8,9,9,8.67,2,3,3
8491,5,9,3,5.67,1,1,3
3086,4,7,8,6.33,1,2,2
3035,3,8,3,4.67,1,1,2
8492,2,9,2,4.33,1,1,3
7285,3,8,6,5.67,1,2,2
8493,10,7,7,8.0,3,2,2
8114,5,10,8,7.67,1,2,3
3236,4,9,10,7.67,1,3,3
5720,6,10,9,8.33,2,3,3
8494,9,10,2,7.0,3,1,3
2755,3,9,6,6.0,1,2,3
8495,2,7,6,5.0,1,2,2
8496,8,7,6,7.0,2,2,2
2237,8,10,5,7.67,2,1,3
4301,9,9,5,7.67,3,1,3
4749,4,7,3,4.67,1,1,2
8326,1,7,10,6.0,1,3,2
