ticket_id,attendance_date,payment_method,food_expense,drink_expense,merch_expense,spent_that_day
8529,2025-05-01,Card,38.86,26.93,10.12,75.91
8794,2025-05-02,Festival App,22.8,33.28,72.8,128.88
8795,2025-05-02,Card,35.83,58.69,3.24,97.76
4089,2025-05-02,Festival App,12.89,12.87,9.98,35.74
8796,2025-05-03,Card,45.14,25.72,80.35,151.21
6009,2025-05-03,Cash,20.92,24.75,36.23,81.9
948,2025-05-03,Cash,32.03,41.86,40.79,114.68
2301,2025-05-01,Card,17.05,32.09,37.3,86.44
3914,2025-05-01,Cash,3.33,24.5,7.17,35.0
8643,2025-05-02,Cash,6.61,33.82,22.46,62.89
8797,2025-05-01,Cash,23.22,50.49,36.58,110.29
8798,2025-05-01,Card,30.2,29.67,96.46,156.33
239,2025-05-01,Card,41.96,23.96,18.43,84.35
3877,2025-05-01,Card,43.68,36.21,50.7,130.59
6672,2025-05-02,Card,47.68,53.83,75.42,176.93
8799,2025-05-01,Cash,32.13,48.73,20.02,100.88
8800,2025-05-01,Cash,42.59,57.65,35.22,135.46
6188,2025-05-03,Festival App,33.31,24.31,99.73,157.35
8801,2025-05-03,Cash,25.81,15.87,87.46,129.14
8802,2025-05-01,Card,4.47,33.77,36.89,75.13
3838,2025-05-02,Card,14.16,11.48,34.95,60.59
8803,2025-05-03,Cash,48.47,54.57,26.75,129.79
6603,2025-05-02,Card,38.52,48.44,9.4,96.36
8804,2025-05-03,Cash,13.0,25.67,60.56,99.23
4443,2025-05-01,Cash,5.03,26.85,2.62,34.5
8805,2025-05-03,Festival App,0.38,39.03,33.08,72.49
3245,2025-05-02,Cash,34.17,1.71,12.27,48.15
2158,2025-05-03,Card,40.07,14.8,49.77,104.64
6571,2025-05-02,Card,9.9,12.13,35.98,58.01
8806,2025-05-03,Card,41.81,7.83,93.73,143.37
8807,2025-05-03,Card,11.46,12.51,95.33,119.3
8808,2025-05-02,Card,48.69,46.67,25.6,120.96
8809,2025-05-03,Cash,2.41,19.83,76.99,99.23
124,2025-05-01,Card,5.95,12.61,47.95,66.51
8810,2025-05-03,Cash,30.3,26.15,95.79,152.24
7952,2025-05-03,Card,37.81,27.07,91.4,156.28
8811,2025-05-02,Cash,47.53,38.71,66.53,152.77
8812,2025-05-02,Cash,39.97,6.36,80.38,126.71
8813,2025-05-03,Card,25.15,52.72,81.08,158.95
8814,2025-05-01,Cash,18.8,29.49,19.21,67.5
2183,2025-05-03,Cash,32.67,24.06,9.5,66.23
8815,2025-05-02,Cash,26.81,41.87,72.25,140.93
8816,2025-05-02,Card,36.78,53.27,31.13,121.18
8817,2025-05-01,Cash,42.1,57.24,17.04,116.38
8818,2025-05-01,Cash,13.88,49.73,89.0,152.61
8819,2025-05-01,Card,41.81,32.4,22.42,96.63
8820,2025-05-01,Festival App,17.83,6.56,73.01,97.4
3211,2025-05-02,Card,37.84,18.06,57.65,113.55
8821,2025-05-03,Card,45.58,57.69,54.32,157.59
5169,2025-05-02,Cash,48.68,23.91,58.34,130.93
8822,2025-05-02,Card,38.88,1.0,55.06,94.94
2889,2025-05-01,Card,13.84,46.03,10.25,70.12
616,2025-05-02,Card,30.53,21.92,51.22,103.67
7721,2025-05-03,Card,42.69,39.16,97.54,179.39
6692,2025-05-01,Card,5.8,1.69,80.0,87.49
8823,2025-05-02,Card,41.24,33.34,60.14,134.72
8117,2025-05-02,Cash,0.83,54.24,11.43,66.5
8824,2025-05-02,Card,44.37,49.39,38.36,132.12
1020,2025-05-02,Card,37.31,59.84,89.63,186.78
8825,2025-05-01,Card,0.98,24.35,29.79,55.12
8826,2025-05-02,Card,15.82,22.43,6.9,45.15
8827,2025-05-01,Cash,4.61,4.55,83.86,93.02
8828,2025-05-02,Card,43.81,57.07,49.66,150.54
8012,2025-05-03,Cash,39.49,6.93,52.93,99.35
6383,2025-05-02,Cash,36.39,52.58,41.78,130.75
4053,2025-05-01,Card,15.12,40.47,31.61,87.2
5689,2025-05-02,Card,25.05,19.67,90.72,135.44
8829,2025-05-03,Card,41.62,6.23,89.35,137.2
2412,2025-05-02,Card,36.04,39.54,37.62,113.2
5988,2025-05-03,Cash,38.52,8.57,26.53,73.62
8223,2025-05-02,Card,2.88,33.36,62.99,99.23
8830,2025-05-02,Cash,37.37,46.72,1.5,85.59
610,2025-05-03,Festival App,30.68,55.14,8.33,94.15
8831,2025-05-03,Card,2.29,25.22,26.64,54.15
2433,2025-05-03,Cash,44.99,30.76,69.55,145.3
6715,2025-05-03,Cash,15.54,39.7,65.63,120.87
1316,2025-05-01,Card,35.45,41.11,85.6,162.16
6210,2025-05-01,Card,10.37,16.46,34.47,61.3
8083,2025-05-02,Cash,33.21,5.35,82.37,120.93
2135,2025-05-01,Card,5.2,23.99,8.84,38.03
5445,2025-05-01,Card,33.08,10.71,43.79,87.58
8832,2025-05-02,Card,10.23,32.12,95.43,137.78
8833,2025-05-01,Cash,36.17,55.79,94.74,186.7
8384,2025-05-03,Cash,28.13,13.3,84.89,126.32
4202,2025-05-02,Cash,8.81,33.8,13.39,56.0
8834,2025-05-03,Card,40.42,13.9,41.53,95.85
8835,2025-05-02,Card,14.96,16.88,8.81,40.65
8836,2025-05-02,Card,11.35,55.79,46.22,113.36
8837,2025-05-03,Card,46.34,39.41,59.94,145.69
8069,2025-05-02,Cash,46.4,10.86,83.71,140.97
8838,2025-05-01,Card,7.61,36.49,95.58,139.68
8839,2025-05-02,Card,33.35,30.15,58.8,122.3
5052,2025-05-03,Card,24.44,14.07,91.51,130.02
1553,2025-05-02,Cash,6.08,11.83,72.6,90.51
456,2025-05-02,Cash,30.68,5.55,19.58,55.81
8253,2025-05-03,Cash,35.82,20.79,57.67,114.28
8840,2025-05-03,Card,34.65,19.7,95.79,150.14
8841,2025-05-03,Cash,6.5,17.57,85.91,109.98
5192,2025-05-03,Card,24.41,37.29,35.89,97.59
580,2025-05-02,Card,24.79,31.58,38.92,95.29
912,2025-05-01,Card,41.16,11.25,79.98,132.39
5458,2025-05-01,Card,30.51,28.32,40.62,99.45
6471,2025-05-03,Card,17.46,57.36,44.14,118.96
5787,2025-05-01,Card,31.81,29.71,67.93,129.45
7710,2025-05-03,Cash,9.06,23.22,71.62,103.9
5109,2025-05-01,Card,44.46,13.04,52.54,110.04
1717,2025-05-01,Cash,6.97,42.17,22.66,71.8
8842,2025-05-01,Card,12.79,3.94,42.57,59.3
6103,2025-05-02,Cash,18.78,5.33,25.59,49.7
8843,2025-05-03,Card,20.22,32.0,8.84,61.06
8844,2025-05-01,Card,7.09,25.22,5.66,37.97
8845,2025-05-02,Cash,18.05,53.6,17.06,88.71
2583,2025-05-02,Card,8.55,6.8,90.6,105.95
8846,2025-05-02,Cash,21.42,55.77,65.34,142.53
5817,2025-05-02,Card,5.41,39.03,56.18,100.62
8847,2025-05-01,Card,46.74,47.61,16.07,110.42
2444,2025-05-03,Card,43.7,46.59,20.87,111.16
7706,2025-05-02,Card,9.22,26.67,41.68,77.57
451,2025-05-01,Card,17.81,20.46,68.74,107.01
8326,2025-05-02,Card,43.41,53.71,53.61,150.73
5893,2025-05-02,Cash,0.08,52.84,51.86,104.78
2117,2025-05-01,Cash,27.85,21.43,30.32,79.6
8848,2025-05-01,Card,12.74,6.51,57.18,76.43
7878,2025-05-03,Cash,3.34,50.76,56.25,110.35
8849,2025-05-02,Card,35.54,50.07,25.54,111.15
3731,2025-05-02,Cash,33.89,55.07,28.25,117.21
1374,2025-05-01,Card,21.68,43.9,90.47,156.05
7772,2025-05-02,Cash,45.84,48.92,40.92,135.68
8850,2025-05-03,Cash,42.94,58.0,61.36,162.3
8851,2025-05-03,Card,6.48,23.53,2.58,32.59
8852,2025-05-02,Cash,15.34,36.97,69.25,121.56
8853,2025-05-01,Card,21.3,6.99,45.53,73.82
7679,2025-05-02,Card,18.14,14.68,90.05,122.87
8854,2025-05-02,Card,43.78,19.4,29.84,93.02
4538,2025-05-01,Card,46.78,56.52,41.45,144.75
291,2025-05-02,Card,44.51,45.99,37.95,128.45
8855,2025-05-02,Cash,4.47,35.54,2.17,42.18
8037,2025-05-03,Cash,35.17,16.6,83.99,135.76
8145,2025-05-03,Cash,47.99,5.93,57.09,111.01
7586,2025-05-01,Card,14.6,9.84,19.48,43.92
8697,2025-05-01,Festival App,32.34,5.97,70.08,108.39
8757,2025-05-01,Card,43.68,0.65,3.39,47.72
7386,2025-05-03,Card,31.67,37.57,51.21,120.45
3006,2025-05-03,Cash,45.41,38.36,49.7,133.47
2979,2025-05-01,Card,37.69,50.43,79.3,167.42
8856,2025-05-02,Card,29.83,32.47,79.46,141.76
6133,2025-05-03,Card,14.74,59.01,7.36,81.11
8857,2025-05-03,Festival App,42.75,58.38,77.8,178.93
8858,2025-05-02,Card,38.28,14.47,54.48,107.23
8859,2025-05-02,Card,11.9,15.38,29.37,56.65
8308,2025-05-01,Cash,3.8,5.97,23.97,33.74
1001,2025-05-02,Festival App,22.24,45.27,0.77,68.28
8606,2025-05-02,Card,7.59,30.28,14.72,52.59
8860,2025-05-01,Card,15.09,1.51,84.96,101.56
8224,2025-05-02,Card,42.52,58.61,71.38,172.51
3809,2025-05-03,Card,8.45,57.31,27.42,93.18
5993,2025-05-02,Card,32.11,2.07,2.23,36.41
8861,2025-05-02,Card,36.15,57.0,53.19,146.34
3976,2025-05-02,Cash,0.42,57.79,13.63,71.84
3387,2025-05-01,Card,6.98,38.15,73.06,118.19
3951,2025-05-01,Card,17.14,46.49,94.19,157.82
8862,2025-05-01,Festival App,49.71,48.84,93.99,192.54
6186,2025-05-03,Card,22.86,0.32,32.83,56.01
8863,2025-05-03,Card,43.88,43.88,82.69,170.45
3873,2025-05-03,Cash,49.17,26.56,71.43,147.16
8864,2025-05-02,Card,22.58,12.92,4.44,39.94
7841,2025-05-02,Card,14.59,43.29,3.44,61.32
3771,2025-05-02,Cash,2.94,17.1,81.39,101.43
8865,2025-05-03,Card,0.64,53.54,85.24,139.42
8866,2025-05-01,Cash,38.5,1.24,22.85,62.59
8867,2025-05-02,Card,29.15,34.27,72.19,135.61
8868,2025-05-01,Cash,38.99,47.49,90.44,176.92
8758,2025-05-01,Cash,17.84,1.37,68.62,87.83
8869,2025-05-03,Card,21.3,5.01,77.14,103.45
7017,2025-05-01,Card,27.14,45.99,74.09,147.22
8870,2025-05-03,Cash,14.5,20.13,57.18,91.81
8871,2025-05-03,Cash,49.03,55.44,93.99,198.46
5929,2025-05-02,Card,24.15,10.07,66.83,101.05
3945,2025-05-02,Card,42.88,13.4,39.52,95.8
8872,2025-05-02,Cash,1.66,58.49,19.11,79.26
8873,2025-05-01,Card,44.49,28.36,91.82,164.67
8874,2025-05-01,Card,18.39,12.87,43.89,75.15
8875,2025-05-03,Card,33.12,10.52,84.99,128.63
2149,2025-05-03,Cash,33.11,20.28,83.02,136.41
8876,2025-05-03,Card,13.55,40.99,7.93,62.47
8877,2025-05-03,Cash,7.65,58.27,35.16,101.08
8542,2025-05-02,Card,38.83,43.98,57.03,139.84
6268,2025-05-02,Card,25.81,58.26,47.4,131.47
6568,2025-05-02,Cash,1.42,53.32,71.12,125.86
8878,2025-05-02,Card,32.17,34.44,30.3,96.91
4472,2025-05-01,Cash,17.68,23.99,69.9,111.57
2723,2025-05-02,Cash,14.78,39.27,86.78,140.83
2798,2025-05-01,Card,11.87,25.81,70.44,108.12
387,2025-05-03,Card,16.85,11.55,12.63,41.03
8423,2025-05-03,Card,42.5,18.78,20.07,81.35
7200,2025-05-01,Card,12.51,3.89,82.01,98.41
8879,2025-05-01,Card,8.53,48.75,39.84,97.12
8880,2025-05-03,Card,48.15,21.1,67.99,137.24
6923,2025-05-01,Card,13.95,40.41,56.6,110.96
6248,2025-05-03,Festival App,35.79,50.38,26.98,113.15
8084,2025-05-01,Card,29.09,18.35,99.21,146.65
8881,2025-05-02,Card,30.3,43.4,94.13,167.83
8882,2025-05-03,Card,32.38,23.17,23.88,79.43
6673,2025-05-02,Card,17.44,5.27,82.93,105.64
8883,2025-05-01,Festival App,48.02,31.77,17.7,97.49
4676,2025-05-02,Card,28.44,36.1,33.88,98.42
8884,2025-05-03,Card,43.65,23.94,1.99,69.58
8710,2025-05-01,Card,27.39,49.6,65.5,142.49
8885,2025-05-03,Card,40.81,33.52,6.75,81.08
8886,2025-05-02,Cash,17.45,30.62,85.06,133.13
1500,2025-05-01,Cash,49.44,10.87,86.71,147.02
8887,2025-05-02,Card,42.83,19.61,72.98,135.42
8888,2025-05-03,Cash,11.01,50.5,62.43,123.94
5993,2025-05-03,Cash,10.17,40.5,44.9,95.57
8408,2025-05-02,Card,29.51,22.4,5.3,57.21
8889,2025-05-02,Cash,26.09,36.85,84.85,147.79
7169,2025-05-03,Card,18.53,5.66,6.77,30.96
5461,2025-05-01,Card,35.54,4.92,21.1,61.56
3602,2025-05-01,Card,32.88,30.35,68.94,132.17
8890,2025-05-03,Cash,39.21,25.75,3.74,68.7
3822,2025-05-01,Card,8.65,23.78,79.03,111.46
8891,2025-05-02,Card,8.46,19.64,13.82,41.92
8892,2025-05-03,Card,23.63,7.1,82.53,113.26
8893,2025-05-03,Cash,17.0,48.69,60.25,125.94
8894,2025-05-01,Card,15.44,36.79,23.65,75.88
8895,2025-05-02,Cash,36.81,58.06,94.5,189.37
8896,2025-05-02,Cash,5.69,46.63,20.72,73.04
8897,2025-05-01,Card,28.55,44.36,54.36,127.27
892,2025-05-02,Card,38.21,40.35,64.79,143.35
7178,2025-05-01,Card,25.2,12.9,61.34,99.44
8898,2025-05-02,Card,18.39,58.98,77.32,154.69
8899,2025-05-03,Card,11.7,3.2,32.59,47.49
8900,2025-05-02,Card,20.42,27.71,64.84,112.97
8901,2025-05-01,Card,39.25,58.98,94.69,192.92
5286,2025-05-03,Card,38.17,52.47,15.99,106.63
8334,2025-05-03,Card,23.82,42.92,74.08,140.82
5961,2025-05-01,Cash,42.01,5.34,87.36,134.71
6473,2025-05-02,Card,8.9,36.54,65.09,110.53
129,2025-05-01,Card,42.41,26.77,36.96,106.14
2843,2025-05-03,Festival App,16.98,18.04,34.39,69.41
250,2025-05-03,Cash,37.64,24.02,94.04,155.7
7832,2025-05-01,Card,3.63,8.66,20.21,32.5
7113,2025-05-01,Card,34.39,49.61,96.27,180.27
1251,2025-05-03,Card,48.3,56.7,58.84,163.84
8902,2025-05-02,Card,14.63,18.27,75.19,108.09
8903,2025-05-02,Cash,21.9,56.24,97.14,175.28
6535,2025-05-01,Card,35.04,51.45,85.23,171.72
8904,2025-05-01,Card,8.44,50.79,0.43,59.66
7138,2025-05-02,Cash,34.4,57.25,94.96,186.61
1283,2025-05-03,Card,29.58,7.32,49.38,86.28
5845,2025-05-02,Card,33.77,18.67,80.19,132.63
3737,2025-05-02,Card,0.71,13.27,19.99,33.97
8905,2025-05-03,Card,41.71,38.1,63.64,143.45
6782,2025-05-01,Cash,24.4,45.2,44.95,114.55
6403,2025-05-02,Card,22.58,54.11,12.84,89.53
8906,2025-05-01,Card,47.27,30.4,71.02,148.69
993,2025-05-01,Cash,24.15,15.07,8.09,47.31
8907,2025-05-01,Card,30.07,36.88,8.36,75.31
8120,2025-05-02,Card,1.93,13.53,8.92,24.38
6296,2025-05-03,Cash,14.17,31.26,10.58,56.01
3473,2025-05-01,Cash,22.85,13.25,18.45,54.55
8908,2025-05-03,Card,38.65,43.41,29.5,111.56
8909,2025-05-03,Cash,36.44,43.64,89.82,169.9
4931,2025-05-01,Festival App,32.03,34.06,50.43,116.52
8910,2025-05-01,Card,43.32,53.38,6.7,103.4
7234,2025-05-02,Cash,5.99,37.36,40.48,83.83
2857,2025-05-01,Card,44.04,5.8,55.54,105.38
8911,2025-05-03,Cash,27.15,56.95,40.87,124.97
7349,2025-05-02,Festival App,12.51,59.63,4.17,76.31
8912,2025-05-03,Card,10.7,50.54,96.93,158.17
2879,2025-05-02,Cash,37.46,43.03,6.49,86.98
8913,2025-05-02,Card,43.63,33.92,65.23,142.78
8914,2025-05-03,Card,46.01,16.8,83.61,146.42
8915,2025-05-02,Card,33.09,53.32,29.89,116.3
74,2025-05-02,Card,27.58,59.76,66.97,154.31
6939,2025-05-03,Card,10.62,14.43,70.7,95.75
4895,2025-05-01,Cash,18.28,50.11,22.55,90.94
8916,2025-05-03,Card,16.6,6.58,50.25,73.43
1965,2025-05-01,Cash,49.69,31.94,54.1,135.73
8917,2025-05-03,Card,36.9,28.67,95.78,161.35
8918,2025-05-02,Card,11.92,39.27,5.07,56.26
8919,2025-05-02,Card,46.29,20.17,43.16,109.62
5789,2025-05-01,Card,10.04,16.96,18.29,45.29
8920,2025-05-01,Card,25.49,19.67,92.45,137.61
1395,2025-05-01,Festival App,28.51,41.07,94.0,163.58
8921,2025-05-01,Card,49.71,18.0,18.9,86.61
7210,2025-05-02,Cash,2.86,22.57,39.84,65.27
8922,2025-05-01,Card,35.53,43.3,84.11,162.94
6875,2025-05-03,Cash,41.77,7.62,20.82,70.21
8923,2025-05-01,Card,2.04,38.44,79.93,120.41
8924,2025-05-01,Cash,16.9,57.15,82.42,156.47
8925,2025-05-01,Card,5.82,16.66,72.03,94.51
6879,2025-05-02,Card,25.0,58.89,88.0,171.89
8926,2025-05-03,Card,37.33,12.09,92.58,142.0
8927,2025-05-03,Cash,16.68,18.16,1.88,36.72
1171,2025-05-03,Cash,37.86,39.42,88.24,165.52
3288,2025-05-02,Card,31.12,25.77,41.92,98.81
8928,2025-05-03,Card,45.15,46.89,36.69,128.73
8929,2025-05-02,Card,19.12,30.88,67.74,117.74
8930,2025-05-02,Card,30.87,1.58,96.57,129.02
8931,2025-05-02,Card,27.67,14.35,87.62,129.64
8932,2025-05-03,Card,17.94,44.87,42.11,104.92
5831,2025-05-01,Card,15.69,4.89,89.56,110.14
8933,2025-05-01,Card,47.64,48.05,60.91,156.6
8934,2025-05-03,Card,5.86,38.74,1.49,46.09
8935,2025-05-03,Cash,44.76,3.45,71.62,119.83
576,2025-05-01,Card,30.39,38.44,92.7,161.53
8936,2025-05-02,Card,47.6,42.92,92.65,183.17
8937,2025-05-02,Card,32.7,45.3,46.88,124.88
8938,2025-05-03,Card,29.35,31.77,20.29,81.41
8939,2025-05-02,Card,48.73,44.78,9.8,103.31
2136,2025-05-01,Card,24.18,41.44,53.99,119.61
1156,2025-05-01,Card,49.43,29.83,74.79,154.05
8940,2025-05-02,Cash,1.17,14.55,36.2,51.92
7045,2025-05-01,Cash,46.29,17.61,38.82,102.72
7522,2025-05-02,Card,48.46,38.14,96.32,182.92
4940,2025-05-03,Card,20.07,49.56,63.38,133.01
8941,2025-05-01,Card,10.61,39.79,91.01,141.41
8942,2025-05-03,Festival App,15.88,1.79,48.33,66.0
745,2025-05-02,Card,29.99,51.59,4.97,86.55
5843,2025-05-03,Card,40.28,10.17,7.83,58.28
8943,2025-05-01,Festival App,15.2,8.42,17.85,41.47
8944,2025-05-02,Card,19.7,33.67,76.72,130.09
8945,2025-05-02,Cash,44.28,8.34,39.98,92.6
6709,2025-05-03,Card,28.8,53.84,49.99,132.63
1068,2025-05-03,Card,22.98,29.94,67.24,120.16
8946,2025-05-02,Festival App,3.64,7.67,9.76,21.07
4009,2025-05-01,Card,27.81,11.09,11.82,50.72
8947,2025-05-03,Cash,30.51,19.38,28.24,78.13
2367,2025-05-01,Card,27.6,0.17,42.14,69.91
8948,2025-05-02,Festival App,25.99,26.42,84.21,136.62
532,2025-05-03,Cash,42.22,12.27,66.52,121.01
8949,2025-05-01,Card,3.84,49.63,4.33,57.8
7874,2025-05-02,Cash,29.82,9.86,83.74,123.42
8950,2025-05-01,Cash,32.39,9.67,9.53,51.59
8951,2025-05-02,Card,15.08,30.09,20.95,66.12
4032,2025-05-01,Cash,44.24,23.22,89.87,157.33
8952,2025-05-01,Card,29.03,28.53,77.94,135.5
4524,2025-05-03,Card,46.22,29.77,45.89,121.88
5526,2025-05-01,Cash,11.82,5.73,95.32,112.87
8838,2025-05-02,Cash,30.46,20.31,6.41,57.18
4519,2025-05-01,Card,48.76,24.19,71.64,144.59
8953,2025-05-03,Card,37.34,39.03,63.44,139.81
8954,2025-05-02,Card,9.65,33.0,73.31,115.96
70,2025-05-03,Card,18.95,59.43,10.76,89.14
8955,2025-05-01,Card,46.72,55.56,5.98,108.26
8956,2025-05-01,Card,34.26,52.01,31.64,117.91
7195,2025-05-03,Card,49.89,7.33,42.88,100.1
8957,2025-05-02,Card,7.17,0.17,60.45,67.79
6253,2025-05-03,Cash,23.32,4.97,3.86,32.15
8958,2025-05-01,Cash,40.86,18.9,91.88,151.64
6890,2025-05-03,Cash,3.25,4.59,44.85,52.69
8959,2025-05-01,Card,31.62,31.4,80.34,143.36
8960,2025-05-02,Card,36.95,18.75,95.64,151.34
2345,2025-05-02,Cash,48.04,46.33,2.39,96.76
866,2025-05-01,Cash,26.33,39.32,98.8,164.45
2806,2025-05-01,Card,0.68,36.62,2.22,39.52
8685,2025-05-01,Cash,19.97,40.35,72.55,132.87
2012,2025-05-03,Cash,41.5,45.3,44.14,130.94
8167,2025-05-01,Card,10.41,45.76,86.68,142.85
7583,2025-05-01,Card,33.5,43.27,80.71,157.48
8659,2025-05-03,Cash,26.23,35.75,8.36,70.34
6623,2025-05-03,Card,4.7,38.83,26.43,69.96
8961,2025-05-01,Card,7.82,8.49,69.18,85.49
3665,2025-05-03,Festival App,1.65,34.64,11.85,48.14
3142,2025-05-02,Cash,6.3,22.79,9.09,38.18
7444,2025-05-01,Card,25.27,21.59,81.59,128.45
7619,2025-05-02,Card,6.79,35.53,95.17,137.49
8962,2025-05-03,Card,24.92,39.57,88.2,152.69
6926,2025-05-01,Card,25.07,4.87,9.88,39.82
7920,2025-05-01,Cash,34.12,56.91,73.33,164.36
7783,2025-05-02,Cash,11.78,35.74,15.23,62.75
7117,2025-05-01,Card,10.95,51.94,42.74,105.63
4095,2025-05-02,Card,47.28,12.01,87.97,147.26
8681,2025-05-02,Card,27.59,26.91,8.7,63.2
8795,2025-05-01,Card,44.91,29.26,9.94,84.11
1468,2025-05-03,Card,11.5,7.17,65.08,83.75
2280,2025-05-02,Card,48.41,20.0,56.97,125.38
1433,2025-05-01,Card,5.18,45.65,48.07,98.9
8963,2025-05-02,Card,23.45,38.8,77.97,140.22
1145,2025-05-02,Card,6.46,34.21,11.85,52.52
8964,2025-05-01,Card,30.61,42.56,9.05,82.22
789,2025-05-03,Card,25.21,10.89,1.14,37.24
5885,2025-05-01,Card,34.88,25.24,15.68,75.8
8965,2025-05-03,Card,46.29,34.1,62.47,142.86
2474,2025-05-01,Card,10.41,36.94,28.49,75.84
5453,2025-05-02,Cash,13.35,19.87,86.65,119.87
5899,2025-05-03,Card,11.71,27.69,46.61,86.01
8966,2025-05-03,Card,2.89,12.47,20.7,36.06
8967,2025-05-03,Cash,30.96,38.96,0.25,70.17
8968,2025-05-01,Card,12.74,16.31,40.36,69.41
2352,2025-05-03,Card,9.35,50.52,34.68,94.55
8969,2025-05-01,Card,37.4,33.37,13.97,84.74
8970,2025-05-03,Card,32.7,50.8,32.76,116.26
8971,2025-05-01,Card,42.51,55.51,70.45,168.47
4229,2025-05-01,Card,15.04,30.72,44.79,90.55
3732,2025-05-02,Card,5.83,47.16,74.03,127.02
8972,2025-05-03,Cash,32.33,6.52,62.69,101.54
2332,2025-05-02,Cash,37.58,45.12,25.63,108.33
8973,2025-05-02,Card,14.56,30.25,28.96,73.77
8974,2025-05-02,Card,34.06,17.97,53.46,105.49
8975,2025-05-01,Card,42.79,14.2,69.83,126.82
443,2025-05-03,Card,33.92,49.93,31.59,115.44
8976,2025-05-02,Card,24.55,9.58,53.23,87.36
8977,2025-05-01,Cash,48.07,14.91,1.09,64.07
8978,2025-05-02,Card,22.85,15.3,79.35,117.5
8979,2025-05-03,Card,4.81,35.34,24.77,64.92
7198,2025-05-02,Cash,49.35,3.85,13.86,67.06
8980,2025-05-02,Card,35.07,25.84,39.99,100.9
8981,2025-05-01,Card,6.95,18.82,80.66,106.43
1836,2025-05-02,Cash,3.63,29.22,44.82,77.67
8982,2025-05-03,Card,38.03,12.39,45.36,95.78
8983,2025-05-02,Cash,26.1,37.04,39.95,103.09
8984,2025-05-03,Cash,10.25,29.03,52.53,91.81
8985,2025-05-03,Card,14.47,41.33,80.41,136.21
8638,2025-05-01,Cash,1.77,43.02,89.16,133.95
8986,2025-05-02,Card,5.15,49.67,29.71,84.53
8987,2025-05-02,Card,42.61,52.57,12.42,107.6
3861,2025-05-02,Card,38.02,47.52,2.73,88.27
8163,2025-05-02,Festival App,14.49,42.64,99.18,156.31
4092,2025-05-03,Card,2.83,27.51,3.57,33.91
8988,2025-05-02,Cash,22.11,23.18,13.13,58.42
1008,2025-05-02,Card,13.25,4.98,66.48,84.71
8989,2025-05-01,Card,47.61,49.22,60.32,157.15
1628,2025-05-03,Card,12.26,2.4,52.14,66.8
8990,2025-05-03,Card,43.5,38.67,71.6,153.77
8206,2025-05-03,Card,43.07,56.06,94.52,193.65
8991,2025-05-01,Cash,37.25,55.89,63.9,157.04
3518,2025-05-02,Card,22.4,33.84,53.63,109.87
8992,2025-05-01,Card,20.26,17.36,43.38,81.0
8993,2025-05-03,Card,15.63,37.97,39.39,92.99
8994,2025-05-02,Card,47.56,0.72,77.91,126.19
8995,2025-05-01,Card,42.29,1.37,39.77,83.43
2817,2025-05-02,Cash,34.37,48.76,21.67,104.8
8996,2025-05-02,Card,8.28,49.14,5.55,62.97
8997,2025-05-02,Card,35.78,4.04,38.29,78.11
8998,2025-05-01,Card,45.17,30.29,81.06,156.52
8999,2025-05-02,Card,14.88,47.06,23.62,85.56
3495,2025-05-02,Card,19.03,22.31,19.82,61.16
9000,2025-05-03,Cash,39.79,13.23,50.88,103.9
6620,2025-05-01,Card,9.05,46.23,99.25,154.53
7742,2025-05-02,Card,22.01,13.66,78.12,113.79
9001,2025-05-01,Card,18.57,49.17,6.68,74.42
2627,2025-05-02,Card,5.95,9.42,17.13,32.5
3427,2025-05-03,Cash,16.58,58.29,28.49,103.36
9002,2025-05-01,Card,34.31,44.81,21.64,100.76
1298,2025-05-01,Cash,24.25,20.99,84.69,129.93
9003,2025-05-02,Cash,12.64,11.98,46.49,71.11
9004,2025-05-01,Card,27.79,36.53,28.35,92.67
9005,2025-05-01,Card,7.79,15.82,93.53,117.14
7014,2025-05-02,Cash,39.87,7.18,8.44,55.49
6306,2025-05-01,Festival App,13.64,36.2,62.07,111.91
6133,2025-05-01,Cash,26.4,42.33,68.44,137.17
4139,2025-05-02,Cash,7.11,47.62,50.84,105.57
3293,2025-05-03,Cash,5.68,18.66,70.89,95.23
9006,2025-05-02,Card,35.35,27.77,8.73,71.85
6763,2025-05-02,Card,37.42,40.17,5.77,83.36
9007,2025-05-02,Cash,33.05,14.54,43.27,90.86
2533,2025-05-02,Cash,17.57,20.87,84.21,122.65
6131,2025-05-01,Card,49.7,30.63,82.67,163.0
9008,2025-05-02,Card,20.44,6.98,69.28,96.7
9009,2025-05-03,Card,28.71,37.67,18.74,85.12
9010,2025-05-02,Cash,5.96,48.9,65.47,120.33
9011,2025-05-01,Card,33.03,58.18,76.64,167.85
9012,2025-05-01,Card,28.09,59.84,11.86,99.79
7098,2025-05-03,Cash,7.42,19.46,50.81,77.69
1159,2025-05-03,Cash,31.61,23.28,53.6,108.49
2171,2025-05-02,Card,37.35,32.74,58.82,128.91
1386,2025-05-03,Card,44.11,16.7,93.52,154.33
9013,2025-05-03,Cash,40.8,13.55,86.48,140.83
9014,2025-05-03,Festival App,19.01,5.3,58.31,82.62
9015,2025-05-03,Cash,35.8,23.22,88.48,147.5
9016,2025-05-01,Card,41.0,35.59,49.08,125.67
697,2025-05-02,Card,2.35,59.04,92.19,153.58
9017,2025-05-02,Card,10.36,15.56,24.3,50.22
