ticket_id,gender,age,age_group,group_size,group_type,ticket_type,is_multiday,favourite_genre,recommend_to_friend
6929,Male,25,25-34,3,Group,1-day Pass,False,Pop,False
6930,Female,25,25-34,5,Group,1-day Pass,False,Rock,False
6931,Female,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
6932,Male,24,18-24,3,Group,3-day Pass,True,Electronic,True
6933,Other,23,18-24,2,Couple,3-day Pass,True,Rock,False
6934,Female,30,25-34,2,Couple,3-day Pass,True,Pop,True
6935,Male,26,25-34,3,Group,3-day Pass,True,Pop,True
6936,Female,18,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
6937,Male,20,18-24,3,Group,1-day Pass,False,Hip-Hop,True
6938,Female,21,18-24,4,Group,3-day Pass,True,Pop,True
6939,Female,18,18-24,4,Group,3-day Pass,True,Rock,True
6940,Female,27,25-34,4,Group,3-day Pass,True,Reggaeton,True
6941,Female,22,18-24,4,Group,3-day Pass,True,Rock,False
6942,Female,24,18-24,3,Group,VIP,True,Rock,True
6943,Female,32,25-34,3,Group,1-day Pass,False,Hip-Hop,True
6944,Female,22,18-24,5,Group,3-day Pass,True,Hip-Hop,False
6945,Female,27,25-34,5,Group,3-day Pass,True,Hip-Hop,True
6946,Female,30,25-34,5,Group,3-day Pass,True,Electronic,True
6947,Male,25,25-34,3,Group,3-day Pass,True,Rock,True
6948,Other,18,18-24,4,Group,VIP,True,Electronic,True
6949,Male,23,18-24,2,Couple,1-day Pass,False,Rock,False
6950,Female,25,25-34,4,Group,3-day Pass,True,Reggaeton,True
6951,Male,26,25-34,2,Couple,3-day Pass,True,Pop,False
6952,Female,26,25-34,2,Couple,3-day Pass,True,Rock,False
6953,Male,28,25-34,2,Couple,VIP,True,Pop,True
6954,Female,21,18-24,2,Couple,3-day Pass,True,Rock,False
6955,Female,19,18-24,2,Couple,VIP,True,Hip-Hop,True
6956,Female,28,25-34,3,Group,3-day Pass,True,Pop,True
6957,Female,23,18-24,1,Individual,3-day Pass,True,Rock,False
6958,Female,23,18-24,3,Group,3-day Pass,True,Pop,True
6959,Female,24,18-24,5,Group,1-day Pass,False,Rock,True
6960,Female,19,18-24,2,Couple,3-day Pass,True,Rock,True
6961,Other,18,18-24,5,Group,VIP,True,Rock,True
6962,Female,24,18-24,5,Group,3-day Pass,True,Pop,False
6963,Other,27,25-34,3,Group,1-day Pass,False,Pop,True
6964,Female,20,18-24,5,Group,1-day Pass,False,Electronic,False
6965,Female,18,18-24,3,Group,3-day Pass,True,Hip-Hop,True
6966,Female,24,18-24,3,Group,3-day Pass,True,Rock,True
6967,Male,18,18-24,5,Group,3-day Pass,True,Hip-Hop,True
6968,Female,19,18-24,4,Group,VIP,True,Rock,False
6969,Female,24,18-24,2,Couple,3-day Pass,True,Rock,True
6970,Male,22,18-24,5,Group,1-day Pass,False,Hip-Hop,True
6971,Male,23,18-24,3,Group,3-day Pass,True,Hip-Hop,True
6972,Male,18,18-24,3,Group,3-day Pass,True,Pop,True
6973,Female,25,25-34,5,Group,3-day Pass,True,Pop,True
6974,Female,31,25-34,1,Individual,3-day Pass,True,Rock,True
6975,Female,27,25-34,3,Group,1-day Pass,False,Rock,True
6976,Female,24,18-24,4,Group,3-day Pass,True,Pop,True
6977,Male,31,25-34,5,Group,3-day Pass,True,Rock,True
6978,Female,26,25-34,2,Couple,3-day Pass,True,Rock,False
6979,Male,27,25-34,1,Individual,3-day Pass,True,Hip-Hop,False
6980,Male,28,25-34,2,Couple,3-day Pass,True,Pop,True
6981,Female,25,25-34,3,Group,3-day Pass,True,Reggaeton,True
6982,Female,22,18-24,3,Group,VIP,True,Rock,False
6983,Female,30,25-34,5,Group,3-day Pass,True,Hip-Hop,True
6984,Female,21,18-24,5,Group,3-day Pass,True,Pop,False
6985,Female,19,18-24,2,Couple,3-day Pass,True,Pop,False
6986,Male,23,18-24,4,Group,1-day Pass,False,Rock,True
6987,Male,29,25-34,3,Group,3-day Pass,True,Rock,True
6988,Female,31,25-34,2,Couple,1-day Pass,False,Pop,False
6989,Male,30,25-34,4,Group,1-day Pass,False,Electronic,True
6990,Male,26,25-34,3,Group,VIP,True,Rock,False
6991,Female,29,25-34,4,Group,3-day Pass,True,Rock,False
6992,Female,22,18-24,4,Group,3-day Pass,True,Rock,False
6993,Female,29,25-34,3,Group,3-day Pass,True,Electronic,False
6994,Female,29,25-34,4,Group,3-day Pass,True,Rock,False
6995,Male,18,18-24,3,Group,1-day Pass,False,Rock,True
6996,Female,18,18-24,4,Group,1-day Pass,False,Rock,True
6997,Female,26,25-34,5,Group,3-day Pass,True,Reggaeton,True
6998,Male,18,18-24,5,Group,VIP,True,Rock,True
6999,Male,23,18-24,4,Group,1-day Pass,False,Pop,False
7000,Male,30,25-34,1,Individual,3-day Pass,True,Hip-Hop,True
7001,Female,22,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
7002,Male,27,25-34,5,Group,1-day Pass,False,Rock,True
7003,Female,29,25-34,2,Couple,VIP,True,Hip-Hop,False
7004,Other,26,25-34,1,Individual,1-day Pass,False,Rock,True
7005,Male,29,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7006,Male,28,25-34,5,Group,1-day Pass,False,Hip-Hop,False
7007,Female,29,25-34,3,Group,VIP,True,Rock,False
7008,Female,24,18-24,5,Group,3-day Pass,True,Rock,False
7009,Male,31,25-34,2,Couple,VIP,True,Rock,True
7010,Male,21,18-24,3,Group,1-day Pass,False,Hip-Hop,True
7011,Female,30,25-34,5,Group,3-day Pass,True,Electronic,True
7012,Male,27,25-34,2,Couple,3-day Pass,True,Rock,False
7013,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
7014,Male,28,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7015,Male,25,25-34,1,Individual,3-day Pass,True,Hip-Hop,False
7016,Other,25,25-34,5,Group,3-day Pass,True,Electronic,True
7017,Male,21,18-24,1,Individual,3-day Pass,True,Rock,True
7018,Female,25,25-34,5,Group,VIP,True,Rock,True
7019,Female,26,25-34,5,Group,3-day Pass,True,Electronic,False
7020,Male,29,25-34,4,Group,3-day Pass,True,Rock,False
7021,Other,18,18-24,4,Group,1-day Pass,False,Rock,True
7022,Female,31,25-34,3,Group,3-day Pass,True,Pop,False
7023,Male,22,18-24,3,Group,3-day Pass,True,Reggaeton,True
7024,Male,24,18-24,4,Group,1-day Pass,False,Pop,False
7025,Male,27,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7026,Female,18,18-24,5,Group,1-day Pass,False,Rock,False
7027,Female,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7028,Female,20,18-24,3,Group,3-day Pass,True,Rock,False
7029,Male,23,18-24,3,Group,1-day Pass,False,Electronic,False
7030,Male,24,18-24,3,Group,1-day Pass,False,Rock,True
7031,Female,25,25-34,5,Group,3-day Pass,True,Rock,True
7032,Male,30,25-34,5,Group,1-day Pass,False,Hip-Hop,True
7033,Female,21,18-24,5,Group,VIP,True,Rock,True
7034,Male,25,25-34,3,Group,3-day Pass,True,Pop,True
7035,Female,28,25-34,5,Group,VIP,True,Hip-Hop,False
7036,Male,25,25-34,3,Group,VIP,True,Pop,True
7037,Female,28,25-34,4,Group,VIP,True,Rock,True
7038,Male,28,25-34,2,Couple,3-day Pass,True,Rock,True
7039,Male,27,25-34,4,Group,3-day Pass,True,Rock,True
7040,Female,18,18-24,3,Group,3-day Pass,True,Electronic,False
7041,Female,28,25-34,4,Group,3-day Pass,True,Rock,True
7042,Female,31,25-34,4,Group,3-day Pass,True,Rock,True
7043,Male,20,18-24,3,Group,VIP,True,Electronic,False
7044,Male,25,25-34,3,Group,3-day Pass,True,Electronic,False
7045,Female,23,18-24,4,Group,1-day Pass,False,Rock,True
7046,Female,22,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7047,Female,29,25-34,4,Group,1-day Pass,False,Rock,True
7048,Female,27,25-34,3,Group,VIP,True,Hip-Hop,True
7049,Female,28,25-34,5,Group,1-day Pass,False,Hip-Hop,True
7050,Male,21,18-24,4,Group,VIP,True,Pop,True
7051,Male,18,18-24,4,Group,3-day Pass,True,Reggaeton,False
7052,Male,30,25-34,5,Group,1-day Pass,False,Rock,True
7053,Female,25,25-34,5,Group,3-day Pass,True,Pop,False
7054,Female,23,18-24,5,Group,3-day Pass,True,Rock,False
7055,Male,27,25-34,2,Couple,1-day Pass,False,Rock,True
7056,Male,30,25-34,3,Group,3-day Pass,True,Rock,True
7057,Female,23,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7058,Female,26,25-34,5,Group,VIP,True,Rock,True
7059,Male,21,18-24,5,Group,1-day Pass,False,Reggaeton,True
7060,Female,24,18-24,4,Group,3-day Pass,True,Pop,True
7061,Female,21,18-24,3,Group,3-day Pass,True,Electronic,False
7062,Male,28,25-34,2,Couple,3-day Pass,True,Pop,True
7063,Male,25,25-34,5,Group,3-day Pass,True,Rock,True
7064,Female,20,18-24,2,Couple,3-day Pass,True,Pop,True
7065,Male,19,18-24,4,Group,VIP,True,Electronic,True
7066,Female,21,18-24,1,Individual,VIP,True,Reggaeton,True
7067,Female,18,18-24,5,Group,3-day Pass,True,Rock,False
7068,Female,25,25-34,1,Individual,1-day Pass,False,Rock,True
7069,Male,22,18-24,2,Couple,VIP,True,Rock,True
7070,Female,29,25-34,2,Couple,1-day Pass,False,Rock,False
7071,Female,22,18-24,3,Group,3-day Pass,True,Electronic,False
7072,Male,20,18-24,3,Group,VIP,True,Rock,False
7073,Female,28,25-34,5,Group,1-day Pass,False,Hip-Hop,False
7074,Female,29,25-34,2,Couple,3-day Pass,True,Rock,True
7075,Male,29,25-34,5,Group,3-day Pass,True,Hip-Hop,True
7076,Female,18,18-24,5,Group,3-day Pass,True,Rock,False
7077,Male,23,18-24,2,Couple,1-day Pass,False,Rock,True
7078,Female,24,18-24,5,Group,3-day Pass,True,Rock,False
7079,Male,22,18-24,1,Individual,3-day Pass,True,Pop,False
7080,Male,28,25-34,2,Couple,VIP,True,Rock,True
7081,Male,26,25-34,5,Group,VIP,True,Hip-Hop,False
7082,Female,18,18-24,3,Group,VIP,True,Rock,False
7083,Female,27,25-34,4,Group,3-day Pass,True,Rock,False
7084,Female,29,25-34,3,Group,VIP,True,Hip-Hop,True
7085,Male,31,25-34,3,Group,3-day Pass,True,Rock,True
7086,Male,25,25-34,4,Group,1-day Pass,False,Rock,True
7087,Female,24,18-24,5,Group,1-day Pass,False,Electronic,False
7088,Male,18,18-24,2,Couple,3-day Pass,True,Reggaeton,False
7089,Female,24,18-24,2,Couple,3-day Pass,True,Rock,False
7090,Other,25,25-34,3,Group,3-day Pass,True,Rock,True
7091,Female,20,18-24,1,Individual,3-day Pass,True,Pop,True
7092,Male,26,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
7093,Female,18,18-24,5,Group,1-day Pass,False,Rock,True
7094,Female,18,18-24,5,Group,3-day Pass,True,Pop,True
7095,Female,31,25-34,3,Group,VIP,True,Reggaeton,False
7096,Female,25,25-34,5,Group,3-day Pass,True,Rock,False
7097,Male,20,18-24,4,Group,VIP,True,Hip-Hop,True
7098,Female,26,25-34,2,Couple,3-day Pass,True,Electronic,True
7099,Female,18,18-24,5,Group,3-day Pass,True,Rock,True
7100,Male,21,18-24,4,Group,3-day Pass,True,Reggaeton,True
7101,Female,18,18-24,3,Group,1-day Pass,False,Pop,True
7102,Female,19,18-24,5,Group,3-day Pass,True,Electronic,False
7103,Female,23,18-24,2,Couple,3-day Pass,True,Electronic,False
7104,Other,24,18-24,4,Group,3-day Pass,True,Hip-Hop,True
7105,Male,28,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
7106,Male,18,18-24,5,Group,3-day Pass,True,Reggaeton,True
7107,Female,22,18-24,4,Group,3-day Pass,True,Hip-Hop,False
7108,Male,24,18-24,5,Group,3-day Pass,True,Electronic,False
7109,Male,28,25-34,5,Group,3-day Pass,True,Rock,True
7110,Other,24,18-24,4,Group,1-day Pass,False,Pop,True
7111,Female,28,25-34,3,Group,1-day Pass,False,Rock,True
7112,Female,24,18-24,2,Couple,3-day Pass,True,Rock,True
7113,Male,26,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
7114,Other,28,25-34,4,Group,1-day Pass,False,Rock,True
7115,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
7116,Male,31,25-34,3,Group,1-day Pass,False,Rock,True
7117,Female,22,18-24,4,Group,3-day Pass,True,Hip-Hop,False
7118,Female,30,25-34,4,Group,3-day Pass,True,Rock,True
7119,Female,23,18-24,4,Group,1-day Pass,False,Hip-Hop,True
7120,Other,23,18-24,2,Couple,3-day Pass,True,Reggaeton,False
7121,Male,23,18-24,3,Group,VIP,True,Hip-Hop,True
7122,Female,30,25-34,4,Group,1-day Pass,False,Rock,True
7123,Female,23,18-24,4,Group,3-day Pass,True,Rock,True
7124,Male,18,18-24,2,Couple,1-day Pass,False,Rock,False
7125,Female,26,25-34,2,Couple,1-day Pass,False,Pop,False
7126,Female,28,25-34,4,Group,3-day Pass,True,Rock,True
7127,Female,24,18-24,5,Group,3-day Pass,True,Rock,True
7128,Female,18,18-24,2,Couple,3-day Pass,True,Pop,False
7129,Female,21,18-24,3,Group,3-day Pass,True,Reggaeton,False
7130,Male,23,18-24,1,Individual,3-day Pass,True,Reggaeton,False
7131,Male,30,25-34,1,Individual,3-day Pass,True,Pop,True
7132,Male,27,25-34,2,Couple,3-day Pass,True,Reggaeton,True
7133,Female,21,18-24,3,Group,VIP,True,Pop,True
7134,Female,22,18-24,5,Group,3-day Pass,True,Hip-Hop,False
7135,Other,18,18-24,5,Group,3-day Pass,True,Pop,True
7136,Male,30,25-34,2,Couple,3-day Pass,True,Pop,False
7137,Female,18,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7138,Male,19,18-24,2,Couple,3-day Pass,True,Electronic,True
7139,Female,30,25-34,2,Couple,1-day Pass,False,Hip-Hop,True
7140,Male,18,18-24,3,Group,1-day Pass,False,Rock,True
7141,Female,21,18-24,4,Group,VIP,True,Pop,True
7142,Male,27,25-34,2,Couple,VIP,True,Pop,True
7143,Male,21,18-24,3,Group,VIP,True,Pop,True
7144,Female,25,25-34,5,Group,1-day Pass,False,Rock,False
7145,Female,24,18-24,2,Couple,1-day Pass,False,Rock,False
7146,Male,27,25-34,1,Individual,3-day Pass,True,Hip-Hop,False
7147,Male,18,18-24,4,Group,3-day Pass,True,Rock,True
7148,Female,30,25-34,5,Group,1-day Pass,False,Pop,False
7149,Male,23,18-24,3,Group,1-day Pass,False,Rock,False
7150,Male,26,25-34,3,Group,3-day Pass,True,Rock,False
7151,Female,18,18-24,4,Group,3-day Pass,True,Rock,False
7152,Female,31,25-34,3,Group,3-day Pass,True,Rock,True
7153,Female,28,25-34,5,Group,VIP,True,Rock,True
7154,Female,26,25-34,1,Individual,1-day Pass,False,Hip-Hop,False
7155,Male,30,25-34,1,Individual,1-day Pass,False,Hip-Hop,False
7156,Other,20,18-24,5,Group,1-day Pass,False,Electronic,True
7157,Female,24,18-24,2,Couple,3-day Pass,True,Rock,True
7158,Male,28,25-34,4,Group,3-day Pass,True,Hip-Hop,True
7159,Male,26,25-34,3,Group,3-day Pass,True,Rock,False
7160,Male,27,25-34,2,Couple,3-day Pass,True,Pop,True
7161,Female,27,25-34,5,Group,3-day Pass,True,Electronic,False
7162,Female,29,25-34,5,Group,3-day Pass,True,Rock,True
7163,Female,20,18-24,4,Group,1-day Pass,False,Hip-Hop,True
7164,Male,25,25-34,2,Couple,1-day Pass,False,Rock,False
7165,Female,18,18-24,4,Group,1-day Pass,False,Hip-Hop,False
7166,Female,27,25-34,2,Couple,3-day Pass,True,Reggaeton,True
7167,Female,21,18-24,1,Individual,VIP,True,Hip-Hop,True
7168,Female,28,25-34,1,Individual,3-day Pass,True,Hip-Hop,False
7169,Male,24,18-24,3,Group,3-day Pass,True,Hip-Hop,False
7170,Other,24,18-24,5,Group,3-day Pass,True,Pop,True
7171,Male,21,18-24,5,Group,VIP,True,Electronic,True
7172,Female,22,18-24,3,Group,VIP,True,Hip-Hop,False
7173,Male,28,25-34,2,Couple,VIP,True,Pop,True
7174,Female,25,25-34,1,Individual,3-day Pass,True,Pop,False
7175,Male,26,25-34,5,Group,3-day Pass,True,Rock,True
7176,Female,18,18-24,4,Group,3-day Pass,True,Electronic,True
7177,Male,24,18-24,1,Individual,1-day Pass,False,Hip-Hop,False
7178,Male,26,25-34,3,Group,1-day Pass,False,Rock,False
7179,Female,20,18-24,2,Couple,3-day Pass,True,Pop,True
7180,Male,21,18-24,3,Group,VIP,True,Rock,True
7181,Female,32,25-34,3,Group,3-day Pass,True,Pop,True
7182,Female,26,25-34,1,Individual,3-day Pass,True,Reggaeton,False
7183,Male,28,25-34,1,Individual,1-day Pass,False,Electronic,False
7184,Other,21,18-24,4,Group,1-day Pass,False,Hip-Hop,True
7185,Male,23,18-24,5,Group,1-day Pass,False,Rock,True
7186,Female,23,18-24,1,Individual,3-day Pass,True,Rock,True
7187,Female,22,18-24,5,Group,3-day Pass,True,Pop,True
7188,Female,21,18-24,4,Group,3-day Pass,True,Rock,False
7189,Female,23,18-24,3,Group,3-day Pass,True,Rock,False
7190,Female,26,25-34,5,Group,3-day Pass,True,Electronic,False
7191,Male,27,25-34,4,Group,3-day Pass,True,Rock,True
7192,Male,22,18-24,2,Couple,1-day Pass,False,Electronic,True
7193,Male,23,18-24,3,Group,VIP,True,Rock,True
7194,Male,27,25-34,3,Group,3-day Pass,True,Electronic,False
7195,Male,18,18-24,3,Group,VIP,True,Pop,False
7196,Female,28,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
7197,Female,27,25-34,2,Couple,3-day Pass,True,Electronic,True
7198,Female,27,25-34,3,Group,1-day Pass,False,Electronic,False
7199,Female,18,18-24,3,Group,1-day Pass,False,Pop,True
7200,Female,21,18-24,3,Group,3-day Pass,True,Rock,True
7201,Male,29,25-34,1,Individual,3-day Pass,True,Pop,False
7202,Female,27,25-34,3,Group,3-day Pass,True,Pop,True
7203,Female,25,25-34,2,Couple,VIP,True,Reggaeton,True
7204,Male,29,25-34,2,Couple,1-day Pass,False,Rock,True
7205,Female,24,18-24,4,Group,1-day Pass,False,Pop,True
7206,Female,18,18-24,5,Group,3-day Pass,True,Rock,False
7207,Female,25,25-34,3,Group,1-day Pass,False,Pop,True
7208,Male,27,25-34,5,Group,3-day Pass,True,Pop,False
7209,Male,26,25-34,5,Group,VIP,True,Rock,True
7210,Other,19,18-24,1,Individual,1-day Pass,False,Hip-Hop,False
7211,Male,26,25-34,3,Group,3-day Pass,True,Pop,False
7212,Female,24,18-24,3,Group,3-day Pass,True,Rock,False
7213,Female,24,18-24,2,Couple,VIP,True,Pop,False
7214,Male,29,25-34,5,Group,1-day Pass,False,Hip-Hop,True
7215,Female,20,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7216,Male,25,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
7217,Female,18,18-24,2,Couple,VIP,True,Rock,True
7218,Female,18,18-24,5,Group,3-day Pass,True,Reggaeton,False
7219,Male,26,25-34,1,Individual,3-day Pass,True,Rock,True
7220,Other,28,25-34,1,Individual,3-day Pass,True,Rock,True
7221,Female,30,25-34,3,Group,3-day Pass,True,Rock,True
7222,Female,29,25-34,5,Group,3-day Pass,True,Rock,True
7223,Male,18,18-24,2,Couple,3-day Pass,True,Electronic,True
7224,Male,26,25-34,2,Couple,3-day Pass,True,Reggaeton,True
7225,Other,30,25-34,1,Individual,3-day Pass,True,Electronic,False
7226,Female,27,25-34,2,Couple,1-day Pass,False,Rock,False
7227,Female,22,18-24,3,Group,3-day Pass,True,Rock,True
7228,Female,29,25-34,2,Couple,VIP,True,Electronic,False
7229,Female,18,18-24,5,Group,3-day Pass,True,Hip-Hop,False
7230,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
7231,Female,23,18-24,3,Group,1-day Pass,False,Hip-Hop,True
7232,Male,25,25-34,4,Group,3-day Pass,True,Pop,False
7233,Male,22,18-24,4,Group,VIP,True,Hip-Hop,True
7234,Female,24,18-24,3,Group,3-day Pass,True,Rock,False
7235,Female,25,25-34,3,Group,3-day Pass,True,Rock,False
7236,Male,28,25-34,5,Group,3-day Pass,True,Pop,False
7237,Female,18,18-24,3,Group,3-day Pass,True,Electronic,False
7238,Female,27,25-34,3,Group,1-day Pass,False,Rock,True
7239,Male,26,25-34,4,Group,VIP,True,Electronic,True
7240,Female,23,18-24,5,Group,1-day Pass,False,Rock,True
7241,Female,29,25-34,3,Group,VIP,True,Rock,True
7242,Female,29,25-34,3,Group,3-day Pass,True,Reggaeton,True
7243,Female,25,25-34,4,Group,VIP,True,Electronic,True
7244,Female,25,25-34,3,Group,VIP,True,Hip-Hop,False
7245,Female,29,25-34,2,Couple,3-day Pass,True,Pop,True
7246,Other,26,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
7247,Female,23,18-24,3,Group,VIP,True,Reggaeton,True
7248,Female,28,25-34,3,Group,3-day Pass,True,Pop,True
7249,Other,18,18-24,2,Couple,VIP,True,Rock,True
7250,Male,27,25-34,1,Individual,3-day Pass,True,Electronic,True
7251,Female,21,18-24,3,Group,3-day Pass,True,Pop,False
7252,Male,25,25-34,1,Individual,3-day Pass,True,Electronic,True
7253,Female,18,18-24,3,Group,3-day Pass,True,Pop,True
7254,Female,28,25-34,4,Group,VIP,True,Reggaeton,False
7255,Male,26,25-34,4,Group,VIP,True,Reggaeton,True
7256,Female,31,25-34,2,Couple,3-day Pass,True,Pop,True
7257,Male,24,18-24,1,Individual,3-day Pass,True,Hip-Hop,True
7258,Male,25,25-34,4,Group,1-day Pass,False,Rock,False
7259,Female,18,18-24,4,Group,3-day Pass,True,Electronic,True
7260,Female,19,18-24,1,Individual,3-day Pass,True,Pop,True
7261,Female,26,25-34,3,Group,3-day Pass,True,Rock,False
7262,Male,24,18-24,1,Individual,3-day Pass,True,Rock,False
7263,Female,18,18-24,3,Group,1-day Pass,False,Hip-Hop,False
7264,Female,29,25-34,3,Group,3-day Pass,True,Electronic,True
7265,Male,25,25-34,5,Group,3-day Pass,True,Pop,True
7266,Male,25,25-34,4,Group,3-day Pass,True,Hip-Hop,False
7267,Female,28,25-34,4,Group,VIP,True,Rock,True
7268,Female,31,25-34,1,Individual,3-day Pass,True,Pop,True
7269,Male,22,18-24,1,Individual,3-day Pass,True,Rock,True
7270,Male,30,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
7271,Female,24,18-24,2,Couple,VIP,True,Pop,False
7272,Other,26,25-34,3,Group,3-day Pass,True,Pop,True
7273,Male,18,18-24,4,Group,3-day Pass,True,Pop,False
7274,Male,26,25-34,4,Group,3-day Pass,True,Hip-Hop,False
7275,Male,28,25-34,4,Group,3-day Pass,True,Reggaeton,False
7276,Male,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7277,Male,30,25-34,5,Group,3-day Pass,True,Pop,True
7278,Female,27,25-34,3,Group,3-day Pass,True,Pop,True
7279,Male,20,18-24,3,Group,1-day Pass,False,Rock,True
7280,Female,20,18-24,5,Group,VIP,True,Hip-Hop,False
7281,Male,29,25-34,5,Group,3-day Pass,True,Pop,True
7282,Female,18,18-24,2,Couple,3-day Pass,True,Rock,False
7283,Male,24,18-24,5,Group,3-day Pass,True,Pop,True
7284,Other,29,25-34,3,Group,1-day Pass,False,Electronic,True
7285,Male,31,25-34,4,Group,3-day Pass,True,Rock,False
7286,Male,31,25-34,3,Group,3-day Pass,True,Pop,False
7287,Male,18,18-24,2,Couple,1-day Pass,False,Hip-Hop,True
7288,Female,18,18-24,5,Group,3-day Pass,True,Rock,False
7289,Male,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7290,Female,18,18-24,1,Individual,3-day Pass,True,Hip-Hop,False
7291,Female,23,18-24,2,Couple,3-day Pass,True,Pop,False
7292,Female,21,18-24,3,Group,3-day Pass,True,Rock,False
7293,Female,21,18-24,3,Group,VIP,True,Hip-Hop,True
7294,Female,31,25-34,4,Group,VIP,True,Reggaeton,True
7295,Female,29,25-34,5,Group,VIP,True,Rock,True
7296,Female,28,25-34,3,Group,VIP,True,Hip-Hop,False
7297,Male,35,35-44,5,Group,3-day Pass,True,Hip-Hop,True
7298,Female,31,25-34,1,Individual,3-day Pass,True,Hip-Hop,True
7299,Male,30,25-34,2,Couple,3-day Pass,True,Hip-Hop,True
7300,Male,21,18-24,5,Group,VIP,True,Rock,False
7301,Male,24,18-24,4,Group,1-day Pass,False,Pop,True
7302,Female,28,25-34,3,Group,3-day Pass,True,Rock,True
7303,Male,26,25-34,4,Group,VIP,True,Reggaeton,True
7304,Female,24,18-24,3,Group,3-day Pass,True,Reggaeton,False
7305,Male,23,18-24,2,Couple,1-day Pass,False,Pop,True
7306,Female,28,25-34,5,Group,1-day Pass,False,Rock,True
7307,Female,25,25-34,3,Group,3-day Pass,True,Pop,True
7308,Other,30,25-34,2,Couple,3-day Pass,True,Pop,True
7309,Female,26,25-34,4,Group,3-day Pass,True,Pop,True
7310,Female,18,18-24,5,Group,VIP,True,Pop,False
7311,Female,28,25-34,3,Group,3-day Pass,True,Hip-Hop,True
7312,Female,27,25-34,2,Couple,3-day Pass,True,Reggaeton,True
7313,Female,18,18-24,3,Group,3-day Pass,True,Reggaeton,False
7314,Female,24,18-24,3,Group,1-day Pass,False,Reggaeton,True
7315,Female,29,25-34,5,Group,1-day Pass,False,Pop,True
7316,Male,28,25-34,2,Couple,3-day Pass,True,Pop,True
7317,Female,24,18-24,3,Group,1-day Pass,False,Pop,True
7318,Other,19,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
7319,Male,22,18-24,5,Group,3-day Pass,True,Hip-Hop,True
7320,Male,29,25-34,4,Group,VIP,True,Hip-Hop,True
7321,Female,18,18-24,3,Group,1-day Pass,False,Pop,True
7322,Male,26,25-34,1,Individual,3-day Pass,True,Pop,False
7323,Male,18,18-24,4,Group,3-day Pass,True,Pop,True
7324,Other,28,25-34,1,Individual,3-day Pass,True,Rock,True
7325,Other,18,18-24,2,Couple,3-day Pass,True,Rock,True
7326,Female,18,18-24,5,Group,VIP,True,Hip-Hop,False
7327,Female,31,25-34,3,Group,3-day Pass,True,Pop,True
7328,Female,30,25-34,4,Group,3-day Pass,True,Pop,False
7329,Female,31,25-34,3,Group,VIP,True,Hip-Hop,True
7330,Female,22,18-24,4,Group,3-day Pass,True,Rock,True
7331,Male,31,25-34,5,Group,3-day Pass,True,Pop,True
7332,Female,18,18-24,3,Group,VIP,True,Hip-Hop,False
7333,Male,24,18-24,3,Group,3-day Pass,True,Rock,False
7334,Male,28,25-34,3,Group,3-day Pass,True,Rock,False
7335,Male,27,25-34,4,Group,1-day Pass,False,Rock,True
7336,Male,18,18-24,1,Individual,3-day Pass,True,Rock,True
7337,Female,29,25-34,2,Couple,3-day Pass,True,Rock,False
7338,Male,28,25-34,3,Group,3-day Pass,True,Pop,False
7339,Male,18,18-24,5,Group,3-day Pass,True,Reggaeton,True
7340,Male,30,25-34,5,Group,3-day Pass,True,Rock,True
7341,Female,34,25-34,4,Group,1-day Pass,False,Pop,True
7342,Male,19,18-24,4,Group,3-day Pass,True,Pop,True
7343,Female,29,25-34,4,Group,3-day Pass,True,Pop,True
7344,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
7345,Female,26,25-34,5,Group,1-day Pass,False,Hip-Hop,True
7346,Female,28,25-34,4,Group,3-day Pass,True,Pop,False
7347,Female,23,18-24,3,Group,3-day Pass,True,Hip-Hop,True
7348,Female,22,18-24,1,Individual,3-day Pass,True,Rock,False
7349,Female,26,25-34,3,Group,3-day Pass,True,Rock,True
7350,Female,23,18-24,4,Group,3-day Pass,True,Electronic,True
