ticket_id,payment_method,food_expense,drink_expense,merch_expense,total_spent
7947,Festival App,13.05,51.84,71.58,136.47
7948,Card,15.44,52.07,35.44,102.95
7949,Card,24.74,37.17,44.17,106.08
7950,Card,17.88,48.95,77.62,144.45
7951,Card,46.28,37.33,61.75,145.36
7952,Cash,65.52,49.94,144.4,259.86
7953,Cash,15.25,30.87,7.13,53.25
7954,Cash,30.59,15.0,70.91,116.5
7955,Card,55.84,101.34,96.34,253.52
7956,Card,10.04,49.99,98.58,158.61
7957,Cash,49.68,22.58,4.82,77.08
7958,Card,16.44,11.09,70.28,97.81
7959,Festival App,3.25,17.48,6.25,26.98
7960,Card,37.77,42.78,88.9,169.45
7961,Card,46.63,58.34,87.17,192.14
7962,Card,39.59,49.14,13.82,102.55
7963,Card,9.66,39.42,1.76,50.84
7964,Card,38.27,11.0,54.65,103.92
7965,Card,35.25,21.57,76.15,132.97
7966,Festival App,19.96,56.15,32.8,108.91
7967,Card,14.84,17.61,2.78,35.23
7968,Card,29.59,26.02,26.78,82.39
7969,Card,19.09,14.27,36.3,69.66
7970,Cash,38.01,49.78,24.45,112.24
7971,Card,43.22,1.88,80.15,125.25
7972,Card,48.32,21.22,82.04,151.58
7973,Cash,30.03,46.35,99.44,175.82
7974,Card,63.9,58.53,124.33,246.76
7975,Card,21.67,22.59,95.5,139.76
7976,Card,9.65,31.8,61.82,103.27
7977,Card,5.09,53.45,53.07,111.61
7978,Card,15.76,15.18,49.11,80.05
7979,Card,16.49,51.44,83.75,151.68
7980,Card,48.75,0.35,69.43,118.53
7981,Card,3.11,0.84,99.23,103.18
7982,Cash,65.12,81.11,70.69,216.92
7983,Cash,41.02,9.88,90.72,141.62
7984,Cash,38.24,55.3,71.86,165.4
7985,Card,34.39,45.5,65.74,145.63
7986,Card,43.33,52.26,87.83,183.42
7987,Card,11.61,22.92,41.4,75.93
7988,Cash,46.5,14.37,35.97,96.84
7989,Card,32.78,40.2,64.88,137.86
7990,Cash,25.42,16.19,154.74,196.35
7991,Card,14.33,40.29,62.36,116.98
7992,Card,26.2,53.49,67.85,147.54
7993,Cash,68.47,57.41,121.39,247.27
7994,Cash,47.97,7.53,46.24,101.74
7995,Cash,30.26,51.65,81.56,163.47
7996,Card,14.83,30.31,57.63,102.77
7997,Card,37.02,10.65,28.25,75.92
7998,Card,13.07,55.41,6.97,75.45
7999,Cash,46.22,24.76,86.05,157.03
8000,Cash,17.26,8.89,88.08,114.23
8001,Card,22.84,68.93,108.91,200.68
8002,Cash,1.21,39.74,23.93,64.88
8003,Cash,19.79,46.56,12.61,78.96
8004,Card,19.05,38.79,2.01,59.85
8005,Card,80.25,48.16,277.69,406.1
8006,Card,11.48,8.33,94.23,114.04
8007,Cash,28.22,25.08,74.43,127.73
8008,Card,20.34,14.5,39.92,74.76
8009,Card,10.86,12.89,45.99,69.74
8010,Festival App,56.03,97.63,55.73,209.39
8011,Cash,40.03,30.57,72.56,143.16
8012,Cash,49.95,15.05,126.95,191.95
8013,Cash,27.25,27.78,18.0,73.03
8014,Card,1.73,11.54,29.36,42.63
8015,Card,15.91,23.59,46.01,85.51
8016,Card,38.08,33.39,29.66,101.13
8017,Cash,0.48,32.73,29.45,62.66
8018,Cash,41.76,54.9,87.13,183.79
8019,Card,40.08,52.85,3.19,96.12
8020,Card,17.29,40.09,94.36,151.74
8021,Card,9.05,31.09,23.51,63.65
8022,Card,2.37,44.47,51.12,97.96
8023,Cash,6.59,3.22,53.17,62.98
8024,Cash,20.72,12.8,69.67,103.19
8025,Festival App,23.17,20.93,86.79,130.89
8026,Card,51.21,61.56,66.14,178.91
8027,Cash,31.91,6.59,44.92,83.42
8028,Cash,22.41,6.38,81.59,110.38
8029,Card,9.79,17.6,52.72,80.11
8030,Card,42.0,36.11,63.79,141.9
8031,Card,67.23,46.54,88.97,202.74
8032,Cash,18.75,84.03,110.59,213.37
8033,Cash,43.39,85.25,148.98,277.62
8034,Cash,8.03,2.16,11.93,22.12
8035,Card,16.15,58.64,77.85,152.64
8036,Festival App,45.26,35.47,26.86,107.59
8037,Card,56.25,23.73,134.06,214.04
8038,Card,3.2,41.35,19.71,64.26
8039,Cash,23.66,58.57,96.15,178.38
8040,Card,12.4,32.86,35.47,80.73
8041,Card,48.3,20.71,98.16,167.17
8042,Card,38.37,57.61,92.97,188.95
8043,Card,27.16,21.16,65.97,114.29
8044,Card,16.86,48.88,54.09,119.83
8045,Cash,12.09,42.62,30.48,85.19
8046,Cash,9.28,52.68,43.49,105.45
8047,Card,5.63,32.7,9.37,47.7
8048,Card,21.27,42.93,44.94,109.14
8049,Card,2.11,56.1,97.06,155.27
8050,Card,24.68,36.87,59.18,120.73
8051,Card,25.36,50.47,84.84,160.67
8052,Card,41.21,30.1,52.16,123.47
8053,Card,5.45,22.81,42.06,70.32
8054,Cash,26.51,40.0,55.54,122.05
8055,Card,15.99,42.14,24.29,82.42
8056,Card,7.66,33.99,17.56,59.21
8057,Card,29.36,9.41,58.94,97.71
8058,Card,37.55,39.69,14.08,91.32
8059,Card,15.54,10.44,31.95,57.93
8060,Festival App,12.29,9.02,71.02,92.33
8061,Card,5.9,46.86,28.72,81.48
8062,Cash,31.02,53.26,45.97,130.25
8063,Cash,46.57,13.62,53.83,114.02
8064,Card,43.9,18.92,1.02,63.84
8065,Card,34.92,40.72,95.47,171.11
8066,Card,49.94,5.35,59.2,114.49
8067,Card,41.41,16.98,37.53,95.92
8068,Card,9.0,6.67,71.72,87.39
8069,Festival App,84.07,64.11,135.29,283.47
8070,Cash,38.08,19.53,41.39,99.0
8071,Card,41.12,12.62,92.18,145.92
8072,Card,24.95,26.92,69.4,121.27
8073,Card,33.07,6.44,65.87,105.38
8074,Card,3.19,54.32,46.09,103.6
8075,Card,32.81,4.81,42.74,80.36
8076,Card,23.49,34.31,91.61,149.41
8077,Card,24.63,48.53,17.69,90.85
8078,Card,44.58,12.96,29.38,86.92
8079,Card,2.29,38.61,84.59,125.49
8080,Card,4.15,52.02,50.25,106.42
8081,Cash,22.77,52.62,43.29,118.68
8082,Card,12.06,31.22,17.56,60.84
8083,Cash,71.9,11.05,87.39,170.34
8084,Cash,62.38,51.23,103.97,217.58
8085,Card,10.21,6.35,87.26,103.82
8086,Card,35.46,28.84,106.67,170.97
8087,Card,18.31,19.09,34.3,71.7
8088,Card,40.53,4.18,81.75,126.46
8089,Card,39.44,25.28,88.49,153.21
8090,Cash,35.65,55.64,15.0,106.29
8091,Card,47.34,26.66,50.19,124.19
8092,Card,28.59,30.62,61.57,120.78
8093,Card,44.41,53.49,76.0,173.9
8094,Cash,28.7,23.54,70.46,122.7
8095,Card,38.48,3.04,64.71,106.23
8096,Cash,0.48,16.84,79.59,96.91
8097,Card,46.31,25.05,24.56,95.92
8098,Card,11.8,5.75,15.63,33.18
8099,Card,19.17,26.76,57.23,103.16
8100,Cash,47.78,58.36,42.95,149.09
8101,Card,15.5,27.7,17.79,60.99
8102,Card,27.68,15.39,77.59,120.66
8103,Cash,50.71,53.99,170.7,275.4
8104,Card,2.92,47.32,88.83,139.07
8105,Card,95.9,60.87,208.35,365.12
8106,Card,27.47,42.03,19.29,88.79
8107,Cash,39.1,9.67,24.63,73.4
8108,Cash,37.07,35.8,83.35,156.22
8109,Cash,49.82,46.53,5.39,101.74
8110,Cash,3.54,83.47,136.18,223.19
8111,Card,22.05,9.7,59.08,90.83
8112,Cash,0.51,47.96,44.51,92.98
8113,Cash,40.32,33.77,26.41,100.5
8114,Card,36.93,54.72,96.34,187.99
8115,Card,62.16,51.13,68.65,181.94
8116,Cash,21.34,11.33,8.07,40.74
8117,Card,39.96,80.56,13.88,134.4
8118,Cash,11.8,41.48,85.05,138.33
8119,Card,37.84,62.07,110.67,210.58
8120,Cash,19.42,39.82,87.9,147.14
8121,Card,3.89,6.32,80.51,90.72
8122,Card,33.59,95.7,90.98,220.27
8123,Card,21.38,24.84,52.59,98.81
8124,Cash,7.08,4.92,19.78,31.78
8125,Card,19.97,36.68,92.6,149.25
8126,Card,7.39,2.77,21.71,31.87
8127,Card,46.94,4.73,24.33,76.0
8128,Festival App,11.51,12.34,93.31,117.16
8129,Cash,96.48,33.71,77.48,207.67
8130,Cash,26.01,49.24,16.31,91.56
8131,Cash,22.23,53.64,8.3,84.17
8132,Card,21.84,28.76,58.93,109.53
8133,Card,29.23,0.8,38.16,68.19
8134,Card,20.29,16.41,0.56,37.26
8135,Card,40.97,18.71,51.55,111.23
8136,Card,35.8,53.99,20.23,110.02
8137,Card,6.39,56.55,22.72,85.66
8138,Cash,19.69,21.25,47.58,88.52
8139,Card,32.58,59.55,94.76,186.89
8140,Cash,23.16,28.57,20.91,72.64
8141,Card,84.41,19.81,60.9,165.12
8142,Cash,25.41,18.21,87.18,130.8
8143,Festival App,4.16,50.52,71.43,126.11
8144,Card,43.0,37.9,79.16,160.06
8145,Card,55.22,31.05,138.41,224.68
8146,Card,44.74,43.07,44.44,132.25
8147,Card,28.86,49.41,4.01,82.28
8148,Card,19.28,28.76,95.32,143.36
8149,Card,0.34,48.69,58.22,107.25
8150,Card,25.86,8.66,13.3,47.82
8151,Festival App,14.19,17.58,51.68,83.45
8152,Card,47.42,29.11,48.38,124.91
8153,Cash,4.37,6.37,26.91,37.65
8154,Festival App,47.19,31.67,35.08,113.94
8155,Card,40.34,52.73,53.09,146.16
8156,Card,32.63,11.35,73.3,117.28
8157,Cash,21.39,34.14,16.84,72.37
8158,Card,4.04,48.28,31.12,83.44
8159,Card,24.13,7.94,29.71,61.78
8160,Card,43.99,45.61,51.65,141.25
8161,Card,30.06,12.11,84.47,126.64
8162,Card,42.17,2.88,27.03,72.08
8163,Card,41.7,77.15,181.33,300.18
8164,Cash,38.09,2.56,61.33,101.98
8165,Cash,47.27,85.16,73.82,206.25
8166,Cash,1.96,31.22,50.21,83.39
8167,Cash,36.25,80.49,93.02,209.76
8168,Card,48.74,4.99,53.56,107.29
8169,Cash,30.63,59.42,95.18,185.23
8170,Card,36.56,21.7,9.93,68.19
8171,Card,35.32,48.74,19.42,103.48
8172,Card,39.24,34.63,75.34,149.21
8173,Cash,68.86,50.4,27.49,146.75
8174,Card,48.18,48.73,20.03,116.94
8175,Cash,13.09,47.12,63.11,123.32
8176,Cash,15.61,29.48,71.4,116.49
8177,Card,7.95,25.43,7.53,40.91
8178,Card,44.82,10.57,76.78,132.17
8179,Card,78.96,41.45,157.34,277.75
8180,Card,33.83,6.03,90.07,129.93
8181,Cash,27.63,5.05,50.38,83.06
8182,Cash,8.08,15.77,21.03,44.88
8183,Card,12.83,6.74,50.05,69.62
8184,Card,43.44,2.11,89.36,134.91
8185,Card,40.25,22.97,93.04,156.26
8186,Card,40.94,18.67,54.81,114.42
8187,Card,36.27,42.6,10.52,89.39
8188,Card,27.66,34.09,52.39,114.14
8189,Cash,48.23,24.43,41.24,113.9
8190,Cash,22.62,20.89,79.99,123.5
8191,Card,34.77,56.13,18.69,109.59
8192,Card,15.24,71.76,80.26,167.26
8193,Card,51.53,85.61,94.54,231.68
8194,Card,52.73,25.89,51.71,130.33
8195,Card,17.79,23.82,47.11,88.72
8196,Card,43.0,43.94,56.4,143.34
8197,Card,36.47,4.62,53.43,94.52
8198,Card,31.2,9.66,12.81,53.67
8199,Cash,15.01,54.86,13.71,83.58
8200,Card,1.58,4.5,72.78,78.86
8201,Card,7.76,5.86,46.17,59.79
8202,Card,38.1,5.42,86.26,129.78
8203,Card,33.76,0.24,85.09,119.09
8204,Cash,56.76,50.26,46.81,153.83
8205,Card,43.58,39.77,97.76,181.11
8206,Cash,61.39,111.6,247.46,420.45
8207,Card,29.92,27.36,49.31,106.59
8208,Card,53.97,75.49,149.25,278.71
8209,Cash,58.06,28.38,53.91,140.35
8210,Card,18.15,6.23,93.34,117.72
8211,Card,21.19,36.76,70.04,127.99
8212,Cash,39.86,11.06,52.46,103.38
8213,Card,18.9,13.24,95.66,127.8
8214,Card,43.63,5.09,98.5,147.22
8215,Card,29.26,22.2,97.17,148.63
8216,Cash,13.63,36.78,92.78,143.19
8217,Card,1.53,48.08,82.1,131.71
8218,Cash,8.79,55.12,29.76,93.67
8219,Cash,38.0,28.84,80.52,147.36
8220,Festival App,38.73,55.46,39.18,133.37
8221,Cash,47.76,39.12,17.67,104.55
8222,Card,44.05,75.85,34.86,154.76
8223,Card,41.52,44.88,155.42,241.82
8224,Card,59.6,79.4,127.91,266.91
8225,Card,43.85,37.52,74.38,155.75
8226,Cash,77.79,81.47,101.79,261.05
8227,Card,37.95,54.78,18.98,111.71
8228,Card,47.7,2.4,11.85,61.95
8229,Festival App,5.77,8.13,76.49,90.39
8230,Card,16.78,13.77,59.22,89.77
8231,Card,5.61,27.75,91.71,125.07
8232,Card,16.11,49.94,83.82,149.87
8233,Card,3.3,16.67,43.64,63.61
8234,Card,45.73,19.99,54.12,119.84
8235,Card,1.63,16.75,58.79,77.17
8236,Card,26.07,57.32,4.02,87.41
8237,Card,36.64,79.96,46.32,162.92
8238,Cash,35.36,47.42,142.57,225.35
8239,Cash,24.53,37.99,22.94,85.46
8240,Card,41.17,59.73,75.97,176.87
8241,Cash,4.04,15.56,97.12,116.72
8242,Card,30.32,9.72,77.99,118.03
8243,Card,6.82,35.26,34.47,76.55
8244,Cash,23.93,23.2,1.51,48.64
8245,Card,27.35,47.12,52.99,127.46
8246,Card,38.27,11.07,29.56,78.9
8247,Card,16.56,87.15,92.72,196.43
8248,Cash,28.86,58.69,117.17,204.72
8249,Cash,44.91,57.72,2.74,105.37
8250,Card,5.34,4.91,81.45,91.7
8251,Card,49.32,47.75,59.0,156.07
8252,Cash,17.66,1.12,50.0,68.78
8253,Cash,64.8,24.52,135.86,225.18
8254,Card,19.09,7.78,72.43,99.3
8255,Card,43.83,82.02,117.29,243.14
8256,Card,41.56,51.19,84.28,177.03
8257,Card,33.51,10.11,48.98,92.6
8258,Card,32.25,49.39,93.11,174.75
8259,Cash,52.85,74.38,101.71,228.94
8260,Card,19.12,40.13,11.48,70.73
8261,Card,12.01,56.46,50.61,119.08
8262,Card,8.05,52.01,60.28,120.34
8263,Card,30.48,32.22,60.51,123.21
8264,Card,19.9,36.72,86.69,143.31
8265,Cash,48.06,16.24,15.9,80.2
8266,Card,13.46,22.02,54.04,89.52
8267,Card,29.74,13.79,47.01,90.54
8268,Cash,16.47,14.85,58.92,90.24
8269,Card,61.96,88.61,61.06,211.63
8270,Card,65.19,65.05,75.9,206.14
8271,Cash,46.06,42.18,83.09,171.33
8272,Card,29.5,36.51,64.89,130.9
8273,Card,27.83,11.34,86.61,125.78
8274,Card,43.62,35.56,40.5,119.68
8275,Card,8.89,41.3,112.34,162.53
8276,Card,14.12,26.26,23.34,63.72
8277,Festival App,7.21,35.76,81.47,124.44
8278,Card,9.24,14.46,67.18,90.88
8279,Card,30.02,37.94,2.32,70.28
8280,Cash,7.68,39.96,92.38,140.02
8281,Card,4.75,38.78,38.51,82.04
8282,Cash,44.12,12.02,25.55,81.69
8283,Card,36.46,35.11,82.58,154.15
8284,Card,48.66,53.64,93.05,195.35
8285,Cash,10.56,37.96,90.09,138.61
8286,Card,26.4,44.61,76.82,147.83
8287,Cash,47.78,22.09,50.69,120.56
8288,Card,47.59,57.35,63.28,168.22
8289,Cash,57.43,111.76,161.71,330.9
8290,Card,16.96,24.99,25.55,67.5
8291,Cash,21.31,49.68,31.03,102.02
8292,Card,2.92,44.8,23.24,70.96
8293,Card,100.09,29.79,173.93,303.81
8294,Card,24.65,19.24,75.16,119.05
8295,Cash,44.47,12.78,20.13,77.38
8296,Cash,8.5,55.52,72.43,136.45
8297,Card,17.54,55.63,63.01,136.18
8298,Card,21.14,99.82,69.99,190.95
8299,Card,93.86,13.48,160.09,267.43
8300,Card,26.46,52.09,33.21,111.76
8301,Card,31.83,34.32,88.69,154.84
8302,Festival App,19.18,22.99,94.77,136.94
8303,Card,40.29,6.54,80.87,127.7
8304,Card,29.39,21.98,74.35,125.72
8305,Card,74.01,47.79,152.98,274.78
8306,Card,29.37,44.87,6.71,80.95
8307,Card,29.49,35.09,2.23,66.81
8308,Cash,44.97,24.84,58.91,128.72
8309,Card,15.72,20.88,26.03,62.63
8310,Card,34.79,23.93,24.36,83.08
8311,Card,24.17,17.96,53.13,95.26
8312,Cash,39.03,27.71,18.6,85.34
8313,Card,47.86,4.36,2.5,54.72
8314,Card,11.8,54.03,79.61,145.44
8315,Card,19.09,17.06,48.3,84.45
8316,Card,34.96,9.48,20.64,65.08
8317,Cash,35.34,57.36,12.05,104.75
8318,Card,34.11,2.22,12.9,49.23
8319,Card,33.98,51.62,28.85,114.45
8320,Card,36.13,24.39,38.34,98.86
8321,Cash,43.84,64.04,96.83,204.71
8322,Card,7.12,31.26,77.74,116.12
8323,Card,27.73,23.98,54.06,105.77
8324,Cash,79.38,97.1,104.5,280.98
8325,Card,0.87,1.04,18.24,20.15
8326,Cash,73.27,99.11,165.44,337.82
8327,Cash,11.04,36.43,47.93,95.4
8328,Card,24.78,55.07,23.89,103.74
8329,Card,32.83,1.84,28.66,63.33
8330,Card,14.52,6.59,39.92,61.03
8331,Card,47.57,33.26,6.03,86.86
8332,Card,24.95,45.8,68.96,139.71
8333,Card,25.9,13.81,21.02,60.73
8334,Card,32.22,56.98,86.16,175.36
8335,Cash,5.51,53.34,51.56,110.41
8336,Card,26.01,25.0,8.0,59.01
8337,Card,21.22,59.22,76.01,156.45
8338,Card,17.32,37.83,99.56,154.71
8339,Card,47.03,33.39,70.17,150.59
8340,Card,36.71,45.22,67.18,149.11
8341,Cash,35.25,59.11,32.07,126.43
8342,Card,1.0,56.52,4.5,62.02
8343,Cash,5.26,13.0,38.28,56.54
8344,Card,8.69,36.4,27.55,72.64
8345,Cash,2.04,49.57,88.21,139.82
8346,Card,3.77,14.62,41.09,59.48
8347,Card,42.09,11.51,86.92,140.52
8348,Card,46.58,19.58,47.34,113.5
8349,Card,46.09,58.55,97.31,201.95
8350,Card,34.5,4.62,92.78,131.9
8351,Card,25.65,4.17,41.96,71.78
8352,Card,25.76,6.37,11.42,43.55
8353,Cash,29.47,42.94,19.82,92.23
8354,Cash,40.02,57.27,37.04,134.33
8355,Cash,46.47,40.24,41.4,128.11
8356,Card,21.45,28.08,3.32,52.85
8357,Cash,4.46,16.52,59.35,80.33
8358,Card,2.41,6.58,51.47,60.46
8359,Cash,28.95,14.58,6.14,49.67
8360,Card,4.37,18.77,74.7,97.84
8361,Cash,37.08,26.24,28.67,91.99
8362,Cash,2.88,57.3,16.06,76.24
8363,Card,5.72,45.26,78.29,129.27
8364,Cash,38.96,23.05,39.07,101.08
8365,Cash,49.37,50.18,44.94,144.49
8366,Card,44.83,22.03,0.31,67.17
8367,Cash,13.92,21.16,32.93,68.01
8368,Cash,38.29,4.86,0.48,43.63
8369,Card,8.22,52.57,74.19,134.98
8370,Card,13.56,48.16,83.45,145.17
8371,Cash,39.54,55.38,98.63,193.55
8372,Card,13.56,5.43,74.0,92.99
8373,Cash,47.06,84.55,66.23,197.84
8374,Cash,31.93,35.23,58.34,125.5
8375,Card,31.65,46.37,17.99,96.01
8376,Card,27.64,7.53,91.92,127.09
8377,Card,49.1,48.19,96.37,193.66
8378,Card,47.06,13.25,70.41,130.72
8379,Card,2.49,5.16,50.14,57.79
8380,Cash,25.93,50.87,66.79,143.59
8381,Cash,50.08,63.24,66.22,179.54
8382,Card,43.24,9.72,87.32,140.28
8383,Card,23.05,34.62,70.69,128.36
8384,Card,29.3,22.29,97.29,148.88
8385,Card,39.95,3.6,43.99,87.54
8386,Cash,11.61,1.68,45.0,58.29
8387,Card,45.07,4.05,98.03,147.15
8388,Card,19.04,31.95,67.37,118.36
8389,Card,4.35,39.08,1.25,44.68
8390,Card,22.99,41.86,27.61,92.46
8391,Cash,17.43,23.65,69.75,110.83
8392,Card,41.24,45.74,72.89,159.87
8393,Card,20.6,56.28,52.55,129.43
8394,Card,32.38,7.3,8.9,48.58
8395,Card,30.57,57.94,12.15,100.66
8396,Card,29.69,38.7,49.86,118.25
8397,Card,52.65,50.51,171.49,274.65
8398,Cash,39.32,23.87,32.65,95.84
8399,Card,11.12,9.46,49.27,69.85
8400,Cash,48.84,36.24,99.17,184.25
8401,Card,4.54,43.79,35.89,84.22
8402,Card,29.2,55.15,6.4,90.75
8403,Card,47.32,56.11,46.09,149.52
8404,Card,42.49,24.17,59.32,125.98
8405,Card,13.3,39.16,75.96,128.42
8406,Card,5.78,38.43,80.09,124.3
8407,Card,2.88,15.89,75.75,94.52
8408,Card,55.03,28.95,15.14,99.12
8409,Cash,30.8,55.27,51.07,137.14
8410,Cash,15.89,59.59,54.05,129.53
8411,Card,19.8,33.08,93.05,145.93
8412,Festival App,15.62,6.51,21.8,43.93
8413,Cash,10.6,22.14,36.8,69.54
8414,Cash,21.59,54.5,4.68,80.77
8415,Card,24.21,55.3,81.3,160.81
8416,Card,19.77,30.64,50.12,100.53
8417,Card,31.02,47.14,70.33,148.49
8418,Card,35.26,52.7,36.08,124.04
8419,Card,46.42,57.76,85.07,189.25
8420,Card,20.22,56.0,73.56,149.78
8421,Card,6.69,24.6,87.35,118.64
8422,Cash,19.49,17.76,18.17,55.42
8423,Card,48.4,30.67,117.33,196.4
8424,Card,27.85,63.4,45.19,136.44
8425,Card,11.09,15.62,88.53,115.24
8426,Cash,44.3,54.88,28.05,127.23
8427,Cash,13.31,44.33,96.66,154.3
8428,Card,26.39,41.76,91.6,159.75
8429,Card,18.27,53.03,24.38,95.68
8430,Card,6.88,44.87,34.09,85.84
8431,Cash,15.27,61.5,111.19,187.96
8432,Card,14.09,4.79,70.15,89.03
8433,Cash,27.4,55.39,12.93,95.72
8434,Cash,17.48,54.33,71.11,142.92
8435,Card,19.52,27.18,64.43,111.13
8436,Card,69.58,75.7,105.28,250.56
8437,Card,35.59,7.21,10.46,53.26
8438,Cash,16.53,15.34,21.46,53.33
8439,Festival App,38.88,56.54,60.76,156.18
8440,Card,48.52,35.7,46.09,130.31
8441,Cash,42.4,59.4,131.05,232.85
8442,Card,46.72,17.66,158.43,222.81
8443,Card,47.3,42.39,21.93,111.62
8444,Card,42.75,7.76,99.11,149.62
8445,Card,2.53,7.54,57.48,67.55
8446,Card,19.96,44.97,81.23,146.16
8447,Cash,19.11,18.89,44.47,82.47
8448,Card,24.56,4.3,89.47,118.33
8449,Card,36.74,47.01,10.38,94.13
8450,Festival App,61.65,19.19,137.42,218.26
8451,Card,28.91,68.61,72.09,169.61
8452,Card,14.21,51.03,44.99,110.23
8453,Card,23.88,5.97,27.25,57.1
8454,Cash,79.92,70.53,177.59,328.04
8455,Card,27.56,0.57,62.87,91.0
8456,Cash,40.22,48.16,76.78,165.16
8457,Card,35.62,20.59,70.15,126.36
8458,Cash,47.64,25.53,3.86,77.03
8459,Card,0.32,22.05,36.41,58.78
8460,Card,49.73,5.91,78.2,133.84
8461,Card,44.19,102.55,92.09,238.83
8462,Card,2.13,40.44,24.61,67.18
8463,Cash,28.31,38.43,71.99,138.73
8464,Card,4.2,20.96,64.86,90.02
8465,Cash,29.61,57.4,7.33,94.34
8466,Card,1.16,4.78,88.86,94.8
8467,Cash,14.58,17.24,72.93,104.75
8468,Card,22.94,30.54,99.72,153.2
8469,Cash,6.38,55.37,97.45,159.2
8470,Card,32.21,8.75,98.96,139.92
8471,Card,12.85,2.53,56.19,71.57
8472,Card,44.39,1.58,0.97,46.94
8473,Card,39.16,45.5,54.89,139.55
8474,Card,6.93,9.96,57.51,74.4
8475,Card,14.89,7.65,45.51,68.05
8476,Card,12.14,13.22,2.18,27.54
8477,Card,45.64,1.81,65.6,113.05
8478,Cash,31.55,9.42,87.83,128.8
8479,Cash,1.41,21.01,44.05,66.47
8480,Card,16.33,42.24,80.46,139.03
8481,Card,4.82,41.07,31.5,77.39
8482,Card,0.22,0.73,51.06,52.01
8483,Card,48.81,52.21,10.07,111.09
8484,Cash,37.52,49.62,76.27,163.41
8485,Cash,16.86,51.15,35.28,103.29
8486,Card,33.87,39.54,55.71,129.12
8487,Card,34.68,55.87,49.58,140.13
8488,Card,4.03,54.37,33.87,92.27
8489,Card,18.91,70.26,136.55,225.72
8490,Cash,0.42,42.27,72.02,114.71
8491,Card,24.39,54.09,56.94,135.42
8492,Card,26.14,14.44,11.75,52.33
8493,Card,22.15,13.62,64.99,100.76
8494,Card,10.62,48.65,28.39,87.66
8495,Card,45.47,42.11,55.34,142.92
8496,Card,21.62,0.98,34.21,56.81
8497,Card,38.84,46.0,2.28,87.12
8498,Card,33.92,53.88,7.25,95.05
8499,Cash,0.93,5.86,93.56,100.35
8500,Card,66.12,6.74,102.58,175.44
8501,Festival App,33.42,16.27,90.91,140.6
8502,Card,18.07,4.1,61.48,83.65
8503,Card,9.58,14.8,65.89,90.27
8504,Cash,43.43,0.56,27.03,71.02
8505,Cash,31.85,27.67,84.21,143.73
8506,Card,8.07,26.31,14.65,49.03
8507,Card,4.52,0.14,10.22,14.88
8508,Card,44.26,1.41,40.87,86.54
8509,Card,29.47,28.43,53.09,110.99
8510,Card,21.68,24.2,23.89,69.77
8511,Card,23.87,32.52,91.22,147.61
8512,Card,20.65,54.38,13.39,88.42
8513,Cash,4.52,34.52,4.82,43.86
8514,Card,0.58,47.75,0.4,48.73
8515,Card,10.71,29.16,82.51,122.38
8516,Card,40.55,1.79,35.49,77.83
8517,Cash,39.04,11.94,22.85,73.83
8518,Card,44.27,45.59,50.61,140.47
8519,Card,31.66,27.16,62.74,121.56
8520,Card,1.45,12.93,1.7,16.08
8521,Card,21.85,36.09,11.69,69.63
8522,Card,43.49,7.23,22.51,73.23
8523,Card,1.8,12.45,64.84,79.09
8524,Card,11.32,28.39,42.92,82.63
8525,Card,14.17,21.84,87.15,123.16
8526,Card,42.51,36.4,72.11,151.02
8527,Cash,33.42,24.51,62.4,120.33
8528,Card,36.61,36.35,70.11,143.07
8529,Cash,41.29,36.52,18.71,96.52
8530,Card,40.78,37.48,59.92,138.18
8531,Cash,20.26,55.18,38.42,113.86
8532,Cash,19.63,43.77,51.48,114.88
8533,Festival App,21.98,10.15,28.99,61.12
8534,Cash,10.81,12.29,5.2,28.3
8535,Card,23.33,39.92,96.6,159.85
8536,Cash,36.53,57.3,123.29,217.12
8537,Cash,2.16,36.54,19.44,58.14
8538,Cash,19.35,7.52,69.21,96.08
8539,Card,14.39,6.69,15.83,36.91
8540,Card,26.26,23.07,64.37,113.7
8541,Card,24.79,23.98,48.14,96.91
8542,Cash,88.46,44.93,76.52,209.91
8543,Festival App,10.96,35.44,87.23,133.63
8544,Card,27.95,19.35,1.88,49.18
8545,Card,47.0,45.33,53.51,145.84
8546,Card,28.08,19.67,26.55,74.3
8547,Card,37.32,82.42,92.28,212.02
8548,Festival App,19.96,86.78,98.25,204.99
8549,Card,20.33,57.39,72.03,149.75
8550,Cash,9.73,24.37,21.87,55.97
8551,Cash,28.05,23.14,16.49,67.68
8552,Cash,18.2,35.4,37.42,91.02
8553,Cash,8.01,53.88,72.62,134.51
8554,Cash,17.4,49.94,89.02,156.36
8555,Cash,39.54,29.41,26.82,95.77
8556,Cash,11.31,58.75,46.59,116.65
8557,Cash,4.44,42.83,33.85,81.12
8558,Card,18.77,51.49,38.38,108.64
8559,Card,17.71,51.68,58.04,127.43
8560,Card,34.83,16.94,82.53,134.3
8561,Card,35.02,49.84,18.46,103.32
8562,Card,1.62,43.55,78.55,123.72
8563,Card,28.73,23.73,90.35,142.81
8564,Card,0.44,28.56,93.44,122.44
8565,Cash,4.44,19.82,54.21,78.47
8566,Cash,5.61,9.59,61.83,77.03
8567,Card,25.34,50.78,99.45,175.57
8568,Cash,26.21,4.7,17.93,48.84
8569,Card,5.69,47.94,23.88,77.51
8570,Card,29.57,48.53,27.46,105.56
