attendance_date,age,group_size,food_expense,drink_expense,merch_expense,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend,total_spent,is_multiday,mean_rating,ticket_id,gender_id,favourite_genre_id,payment_method_id,ticket_type_id,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id,group_type_id,age_group_id
2025-05-03,28,4,40.67,39.11,74.67,4,9,5,False,154.45,False,6.0,7741,1,1,2,1,1,1,3,3,2
2025-05-01,26,2,42.95,26.67,82.87,2,8,9,False,152.49,False,6.33,1531,2,4,1,1,1,3,2,3,2
2025-05-03,29,3,36.74,54.53,0.6,8,7,6,True,91.87,True,7.0,7742,1,3,2,2,2,2,2,3,2
2025-05-01,29,5,30.62,55.1,95.26,8,8,8,True,180.98,True,8.0,7743,3,3,1,2,2,2,2,3,2
2025-05-02,23,2,46.29,5.9,94.19,2,7,3,True,146.38,True,4.0,1969,1,1,2,2,1,1,2,3,1
2025-05-02,29,4,41.7,36.3,92.82,1,7,7,True,170.82,True,5.0,6640,3,2,2,2,1,2,2,3,2
2025-05-01,26,3,49.9,24.74,93.56,1,10,2,True,168.2,True,4.33,4563,1,1,1,2,1,1,3,3,2
2025-05-02,23,5,20.12,31.96,22.74,5,9,4,True,74.82,True,6.0,3869,2,5,1,2,1,1,3,3,1
2025-05-03,24,3,46.13,46.79,21.59,4,7,7,True,114.51,True,6.0,7744,1,2,1,2,1,2,2,3,1
2025-05-02,18,5,40.48,29.54,19.57,8,6,2,True,89.59,True,5.33,1397,2,2,1,3,2,1,2,3,1
2025-05-02,19,2,36.42,59.97,15.03,1,8,4,True,111.42,True,4.33,7745,1,2,1,2,1,1,2,3,1
2025-05-03,18,4,17.13,0.98,0.16,9,5,6,True,18.27,True,6.67,7127,1,1,2,3,3,2,1,3,1
2025-05-02,27,3,14.11,35.11,75.6,7,9,2,True,124.82,False,6.0,2794,3,1,2,1,2,1,3,3,2
2025-05-01,18,2,7.09,38.3,51.28,3,8,3,True,96.67,True,4.67,7746,2,3,2,3,1,1,2,3,1
2025-05-02,31,3,22.45,10.05,51.81,2,7,4,True,84.31,True,4.33,6906,1,4,1,2,1,1,2,3,2
2025-05-02,30,2,46.35,41.66,33.56,5,7,7,True,121.57,True,6.33,7747,1,1,2,2,1,2,2,3,2
2025-05-02,30,3,37.95,55.38,53.88,7,9,3,True,147.21,True,6.33,3862,1,3,1,2,2,1,3,3,2
2025-05-03,28,2,39.39,25.77,40.04,5,6,6,True,105.2,True,5.67,5932,1,1,2,2,1,2,2,3,2
2025-05-03,18,3,5.61,44.53,78.99,8,9,7,True,129.13,True,8.0,7748,2,4,2,2,2,2,3,3,1
2025-05-01,24,5,32.6,4.25,70.23,1,7,4,True,107.08,True,4.0,7749,2,1,2,2,1,1,2,3,1
2025-05-03,18,3,3.09,1.38,40.2,4,6,3,True,44.67,True,4.33,4529,1,5,2,2,1,1,2,3,1
2025-05-01,18,2,38.17,16.17,90.58,8,7,7,True,144.92,True,7.33,6839,1,2,1,3,2,2,2,3,1
2025-05-01,22,4,26.83,16.53,11.04,6,7,3,True,54.4,True,5.33,4088,1,4,2,2,2,1,2,3,1
2025-05-02,24,5,44.76,42.24,91.83,8,9,6,True,178.83,True,7.67,3892,2,1,2,2,2,2,3,3,1
2025-05-01,23,5,48.81,16.81,85.95,1,8,6,False,151.57,False,5.0,7750,2,1,2,1,1,2,2,3,1
2025-05-02,29,3,43.88,45.13,48.34,8,9,2,True,137.35,False,6.33,2606,1,2,1,1,2,1,3,3,2
2025-05-02,22,3,46.93,29.99,63.27,4,10,4,False,140.19,True,6.0,3419,1,4,2,2,1,1,3,3,1
2025-05-01,24,3,49.21,51.33,12.31,7,8,4,False,112.85,False,6.33,7751,2,1,2,1,2,1,2,3,1
2025-05-02,24,5,9.38,13.62,39.68,9,10,6,True,62.68,False,8.33,1749,1,2,2,1,3,2,3,3,1
2025-05-01,23,1,33.83,48.47,86.46,4,8,3,False,168.76,True,5.0,7752,1,2,1,3,1,1,2,3,1
2025-05-02,27,5,2.13,0.08,61.6,5,8,9,True,63.81,True,7.33,7753,1,1,2,2,1,3,2,3,2
2025-05-02,27,2,41.0,38.75,16.37,1,7,6,True,96.12,True,4.67,6602,2,1,2,2,1,2,2,3,2
2025-05-02,25,3,42.86,4.91,42.61,4,10,5,False,90.38,True,6.33,3405,2,2,1,2,1,1,3,3,2
2025-05-03,18,5,45.27,42.86,9.74,7,8,5,False,97.87,True,6.67,7652,2,2,1,2,2,1,2,3,1
2025-05-02,21,3,19.43,44.29,6.47,5,7,6,True,70.19,True,6.0,7754,1,4,1,3,1,2,2,3,1
2025-05-03,26,3,28.26,23.33,63.18,9,10,2,True,114.77,True,7.0,543,3,3,1,2,3,1,3,3,2
2025-05-01,24,2,41.24,27.61,0.77,4,7,2,False,69.62,True,4.33,1828,2,3,2,2,1,1,2,3,1
2025-05-02,22,5,0.93,10.46,67.46,4,10,4,True,78.85,False,6.0,1962,2,1,2,1,1,1,3,3,1
2025-05-02,26,4,28.41,2.47,16.88,5,10,2,True,47.76,True,5.67,3994,1,2,1,2,1,1,3,3,2
2025-05-03,26,1,3.63,10.65,87.96,5,8,5,True,102.24,True,6.0,2232,2,1,1,3,1,1,2,3,2
2025-05-03,25,5,16.06,19.67,51.44,4,9,3,False,87.17,True,5.33,7755,2,2,2,2,1,1,3,3,2
2025-05-01,31,5,22.0,20.16,73.98,8,8,3,True,116.14,True,6.33,7091,3,2,1,2,2,1,2,3,2
2025-05-02,25,5,19.73,33.3,58.42,6,8,5,False,111.45,True,6.33,1358,1,2,2,2,2,1,2,3,2
2025-05-01,32,3,17.53,30.55,99.23,2,6,4,False,147.31,True,4.0,409,2,2,2,2,1,1,2,3,2
2025-05-02,26,4,12.24,9.12,14.94,4,9,6,False,36.3,True,6.33,1697,1,2,2,2,1,2,3,3,2
2025-05-03,22,4,38.59,26.19,40.03,8,10,2,False,104.81,True,6.67,7756,1,2,2,2,2,1,3,3,1
2025-05-01,18,4,35.87,59.17,53.18,7,9,5,True,148.22,True,7.0,2188,2,2,1,2,2,1,3,3,1
2025-05-01,21,4,1.18,20.75,59.48,4,9,3,True,81.41,True,5.33,4368,1,1,1,3,1,1,3,3,1
2025-05-02,28,2,24.2,35.44,0.25,1,8,6,True,59.89,False,5.0,7757,1,2,1,1,1,2,2,3,2
2025-05-01,28,3,14.9,39.11,4.35,4,1,1,True,58.36,True,2.0,3449,2,3,2,3,1,1,1,3,2
2025-05-02,22,3,18.54,7.96,38.04,3,9,3,True,64.54,True,5.0,2488,2,2,1,3,1,1,3,3,1
2025-05-03,25,2,26.64,23.56,15.29,4,8,2,True,65.49,True,4.67,7758,1,1,2,2,1,1,2,3,2
2025-05-01,21,3,39.21,27.06,63.6,9,9,1,False,129.87,True,6.33,5605,2,1,2,2,3,1,3,3,1
2025-05-01,27,3,30.94,27.77,33.15,4,8,8,True,91.86,True,6.67,7759,3,2,2,2,1,2,2,3,2
2025-05-02,25,5,24.3,56.03,86.98,8,9,5,True,167.31,True,7.33,7760,2,2,2,2,2,1,3,3,2
2025-05-03,26,4,42.16,40.47,65.32,8,7,7,False,147.95,True,7.33,7400,2,2,2,2,2,2,2,3,2
2025-05-01,18,5,28.25,23.13,35.94,1,2,3,True,87.32,True,2.0,7242,1,3,2,2,1,1,1,3,1
2025-05-03,27,3,49.24,41.79,24.14,8,7,8,True,115.17,True,7.67,7761,1,4,3,3,2,2,2,3,2
2025-05-02,20,5,5.38,8.31,44.37,9,8,3,True,58.06,True,6.67,7338,2,1,1,2,3,1,2,3,1
2025-05-01,25,3,18.12,31.35,99.25,1,8,3,False,148.72,True,4.0,3300,2,3,2,2,1,1,2,3,2
2025-05-03,22,1,42.46,46.02,83.43,4,10,3,True,171.91,True,5.67,7762,2,1,3,2,1,1,3,3,1
2025-05-03,18,4,16.72,15.27,88.54,1,7,3,False,120.53,True,3.67,1194,2,3,1,2,1,1,2,3,1
2025-05-02,25,4,34.24,34.02,34.05,5,7,7,False,102.31,True,6.33,7763,3,1,2,2,1,2,2,3,2
2025-05-01,20,2,8.62,53.67,27.66,1,9,6,True,89.95,True,5.33,7764,2,3,1,2,1,2,3,3,1
2025-05-02,26,3,40.32,54.01,50.66,1,8,5,True,144.99,False,4.67,6674,1,3,2,1,1,1,2,3,2
2025-05-02,18,2,44.47,36.03,73.41,3,8,3,False,153.91,True,4.67,5482,2,2,2,3,1,1,2,3,1
2025-05-01,20,3,16.15,2.68,65.47,8,7,6,False,84.3,True,7.0,6139,2,2,2,2,2,2,2,3,1
2025-05-01,27,3,16.71,26.97,12.65,6,2,5,True,56.33,True,4.33,7765,1,4,2,2,2,1,1,3,2
2025-05-03,18,3,36.07,14.64,8.4,4,10,7,True,59.11,False,7.0,4075,2,5,2,1,1,2,3,3,1
2025-05-02,25,1,36.94,12.81,63.91,9,8,3,False,113.66,True,6.67,7048,1,2,2,2,3,1,2,3,2
2025-05-03,18,5,17.0,59.98,47.17,3,8,7,True,124.15,True,6.0,4974,2,1,2,2,1,2,2,3,1
2025-05-01,29,3,30.73,17.99,77.78,6,8,6,True,126.5,True,6.67,2822,1,2,2,2,2,2,2,3,2
2025-05-03,23,1,47.45,39.99,1.25,6,10,9,True,88.69,True,8.33,2767,2,4,1,2,2,3,3,3,1
2025-05-01,25,4,25.87,7.09,62.55,8,2,3,False,95.51,True,4.33,7766,1,5,3,2,2,1,1,3,2
2025-05-01,23,3,36.28,42.39,41.75,1,9,3,True,120.42,True,4.33,7767,3,2,1,3,1,1,3,3,1
2025-05-02,20,1,32.5,7.46,92.92,6,9,8,True,132.88,True,7.67,3002,2,2,2,2,2,2,3,3,1
2025-05-01,24,3,44.99,48.71,81.86,8,8,10,False,175.56,True,8.67,561,1,1,3,2,2,3,2,3,1
2025-05-02,34,3,7.51,51.37,13.6,8,1,2,True,72.48,True,3.67,7768,1,3,2,2,2,1,1,3,2
2025-05-03,23,1,7.94,0.31,90.25,5,8,5,True,98.5,True,6.0,7769,2,4,1,3,1,1,2,3,1
2025-05-03,30,4,24.96,24.67,51.9,8,9,2,True,101.53,True,6.33,7770,1,4,2,2,2,1,3,3,2
2025-05-03,30,3,32.24,22.02,78.21,5,7,8,True,132.47,False,6.67,767,1,3,1,1,1,2,2,3,2
2025-05-02,24,5,13.48,11.97,70.43,7,9,2,True,95.88,False,6.0,4268,1,2,2,1,2,1,3,3,1
2025-05-03,31,5,39.6,48.99,0.72,6,10,2,False,89.31,True,6.0,7771,1,2,1,2,2,1,3,3,2
2025-05-03,24,3,35.08,50.08,68.62,8,8,9,True,153.78,True,8.33,1207,1,2,1,2,2,3,2,3,1
2025-05-01,19,2,11.15,35.52,89.24,7,7,6,True,135.91,True,6.67,7772,1,4,2,3,2,2,2,3,1
2025-05-02,28,3,18.42,41.74,78.25,8,10,3,False,138.41,True,7.0,7773,1,4,1,2,2,1,3,3,2
2025-05-02,27,3,26.23,8.59,73.79,7,6,5,True,108.61,True,6.0,461,1,4,1,3,2,1,2,3,2
2025-05-01,30,2,1.63,36.41,82.51,4,6,3,True,120.55,True,4.33,7774,1,2,3,2,1,1,2,3,2
2025-05-01,29,3,27.23,35.84,56.66,8,8,5,True,119.73,True,7.0,7775,1,2,1,2,2,1,2,3,2
2025-05-01,27,5,20.66,23.75,58.58,9,10,9,True,102.99,False,9.33,5936,2,2,2,1,3,3,3,3,2
2025-05-01,22,3,20.25,6.98,11.22,8,9,5,True,38.45,False,7.33,7776,1,1,2,1,2,1,3,3,1
2025-05-01,27,3,46.13,28.3,45.07,1,8,4,True,119.5,False,4.33,7777,1,4,2,1,1,1,2,3,2
2025-05-01,30,2,26.36,37.91,31.89,7,8,4,True,96.16,False,6.33,7778,1,5,2,1,2,1,2,3,2
2025-05-01,26,4,32.48,22.21,83.92,4,7,2,False,138.61,True,4.33,6658,2,1,2,3,1,1,2,3,2
2025-05-02,30,3,13.2,58.61,4.49,4,6,2,True,76.3,True,4.0,1109,1,1,2,2,1,1,2,3,2
2025-05-03,22,3,28.5,44.45,88.65,8,10,6,True,161.6,False,8.0,1753,1,2,2,1,2,2,3,3,1
2025-05-03,19,5,1.83,35.49,4.49,7,10,6,False,41.81,True,7.67,63,1,1,2,3,2,2,3,3,1
2025-05-03,27,1,21.84,18.66,83.35,8,8,9,False,123.85,True,8.33,7779,2,1,1,2,2,3,2,3,2
2025-05-03,25,3,37.44,41.61,55.4,4,7,9,True,134.45,False,6.67,7780,1,2,2,1,1,3,2,3,2
2025-05-01,23,4,10.37,27.36,14.28,1,10,6,True,52.01,True,5.67,7781,1,1,2,2,1,2,3,3,1
2025-05-03,20,1,14.59,40.15,52.79,6,9,10,True,107.53,True,8.33,5210,2,1,2,3,2,3,3,3,1
2025-05-03,18,3,16.16,9.97,0.5,10,10,7,True,26.63,True,9.0,603,3,1,2,2,3,2,3,3,1
2025-05-01,25,3,5.7,49.41,74.9,4,8,2,True,130.01,True,4.67,7782,1,5,1,3,1,1,2,3,2
2025-05-01,18,5,9.41,41.23,24.91,8,9,3,False,75.55,False,6.67,7783,2,3,1,1,2,1,3,3,1
2025-05-02,26,4,4.66,22.26,32.26,4,9,6,True,59.18,True,6.33,7537,1,3,2,3,1,2,3,3,2
2025-05-03,28,2,16.57,51.81,35.33,8,8,4,True,103.71,True,6.67,7784,1,2,2,2,2,1,2,3,2
2025-05-02,23,4,8.55,14.09,23.56,8,10,5,False,46.2,True,7.67,6011,3,4,2,2,2,1,3,3,1
2025-05-02,20,4,43.09,22.57,63.34,8,2,8,True,129.0,False,6.0,7785,1,2,2,1,2,2,1,3,1
2025-05-01,29,3,39.8,53.27,46.72,6,10,1,True,139.79,True,5.67,7786,1,2,2,2,2,1,3,3,2
2025-05-03,26,2,43.59,34.52,32.7,1,8,5,False,110.81,True,4.67,7787,1,2,1,2,1,1,2,3,2
2025-05-01,26,4,47.54,58.94,8.33,8,10,6,True,114.81,True,8.0,7788,1,4,2,2,2,2,3,3,2
2025-05-02,27,1,15.53,19.06,21.6,5,8,4,True,56.19,False,5.67,7055,2,2,2,1,1,1,2,3,2
2025-05-02,18,3,18.33,33.57,67.29,4,6,9,True,119.19,True,6.33,5904,1,1,2,3,1,3,2,3,1
2025-05-03,26,3,35.48,46.06,55.79,10,9,3,False,137.33,False,7.33,4328,3,2,2,1,3,1,3,3,2
2025-05-01,29,1,16.8,46.89,47.48,6,7,4,False,111.17,True,5.67,7789,1,2,2,2,2,1,2,3,2
2025-05-03,26,4,23.73,41.23,17.58,9,8,3,True,82.54,False,6.67,7790,2,3,2,1,3,1,2,3,2
2025-05-03,23,3,6.35,17.28,57.82,8,7,8,False,81.45,True,7.67,7791,2,4,2,3,2,2,2,3,1
2025-05-03,24,5,32.42,59.31,37.53,1,10,8,True,129.26,True,6.33,3133,1,2,3,2,1,2,3,3,1
2025-05-03,25,3,6.74,44.27,40.73,1,9,9,True,91.74,True,6.33,7792,1,1,1,2,1,3,3,3,2
2025-05-01,30,5,40.69,46.36,73.42,8,7,5,True,160.47,True,6.67,7793,1,3,2,3,2,1,2,3,2
2025-05-02,30,4,26.62,31.99,60.84,8,9,3,True,119.45,True,6.67,7794,2,2,1,3,2,1,3,3,2
2025-05-01,20,5,12.86,20.75,96.84,5,10,10,False,130.45,True,8.33,3959,1,3,1,2,1,3,3,3,1
2025-05-02,21,4,1.48,42.38,28.54,7,9,2,False,72.4,True,6.0,7795,1,2,1,2,2,1,3,3,1
2025-05-01,25,4,34.09,54.86,49.72,4,7,5,True,138.67,True,5.33,4121,1,3,2,2,1,1,2,3,2
2025-05-01,22,3,17.01,25.8,16.91,3,10,3,True,59.72,True,5.33,6638,2,1,3,2,1,1,3,3,1
2025-05-03,22,3,22.62,13.53,48.27,1,7,3,True,84.42,True,3.67,2018,2,2,2,2,1,1,2,3,1
2025-05-01,22,2,33.45,59.78,65.93,8,1,7,False,159.16,True,5.33,7796,1,2,2,3,2,2,1,3,1
2025-05-03,25,1,31.15,41.92,50.24,8,9,6,True,123.31,True,7.67,581,2,2,2,2,2,2,3,3,2
2025-05-01,19,5,32.06,26.2,30.62,1,10,6,False,88.88,True,5.67,695,1,1,3,2,1,2,3,3,1
2025-05-02,22,1,49.71,56.19,34.95,7,6,3,True,140.85,True,5.33,190,2,3,2,2,2,1,2,3,1
2025-05-03,18,3,24.37,35.44,63.72,8,7,7,False,123.53,True,7.33,3231,3,3,2,2,2,2,2,3,1
2025-05-03,25,4,24.41,29.53,41.73,6,8,1,True,95.67,True,5.0,7797,1,1,1,2,2,1,2,3,2
2025-05-02,24,4,32.7,14.46,44.96,4,9,10,False,92.12,True,7.67,7798,1,5,2,3,1,3,3,3,1
2025-05-03,23,5,31.42,46.3,90.6,7,10,5,True,168.32,False,7.33,5505,3,1,1,1,2,1,3,3,1
2025-05-02,24,3,1.01,5.62,36.55,8,7,6,False,43.18,True,7.0,7799,2,1,1,3,2,2,2,3,1
2025-05-03,32,5,21.93,26.06,28.74,1,8,6,True,76.73,True,5.0,4500,1,1,2,2,1,2,2,3,2
2025-05-03,22,3,13.22,27.61,95.15,8,7,7,False,135.98,True,7.33,7800,2,1,1,2,2,2,2,3,1
2025-05-02,26,3,17.76,20.51,92.37,4,8,2,True,130.64,True,4.67,7801,2,5,2,2,1,1,2,3,2
2025-05-01,23,4,31.14,37.7,43.94,7,7,4,False,112.78,True,6.0,3500,2,2,2,2,2,1,2,3,1
2025-05-02,29,2,25.11,21.12,91.28,3,9,6,True,137.51,True,6.0,7802,2,1,1,2,1,2,3,3,2
2025-05-01,24,4,32.99,54.44,0.06,8,9,6,True,87.49,True,7.67,1270,1,2,2,2,2,2,3,3,1
2025-05-02,28,5,5.5,42.92,68.08,8,7,6,True,116.5,True,7.0,4125,1,2,2,2,2,2,2,3,2
2025-05-03,21,3,31.26,56.91,97.83,1,9,6,True,186.0,True,5.33,7803,1,2,2,2,1,2,3,3,1
2025-05-03,18,1,4.16,35.36,83.12,1,6,5,True,122.64,True,4.0,3949,2,1,1,2,1,1,2,3,1
2025-05-02,26,5,40.03,14.25,48.4,6,7,7,False,102.68,False,6.67,6037,1,1,1,1,2,2,2,3,2
2025-05-02,29,3,41.5,17.0,38.78,8,6,5,True,97.28,True,6.33,7804,2,2,2,3,2,1,2,3,2
2025-05-01,23,3,26.46,29.12,99.06,4,10,6,True,154.64,False,6.67,7805,2,4,2,1,1,2,3,3,1
2025-05-03,23,4,21.27,9.01,13.59,8,8,9,True,43.87,True,8.33,7478,1,2,2,2,2,3,2,3,1
2025-05-03,18,4,4.01,26.28,37.47,9,6,9,True,67.76,True,8.0,4403,1,4,1,2,3,3,2,3,1
2025-05-01,22,1,27.95,25.58,10.94,9,9,8,True,64.47,True,8.67,7806,2,1,1,2,3,2,3,3,1
2025-05-02,22,3,41.11,36.29,56.04,4,8,10,True,133.44,False,7.33,1992,2,2,2,1,1,3,2,3,1
2025-05-01,26,4,48.97,27.75,84.0,6,8,3,False,160.72,True,5.67,7807,2,2,2,3,2,1,2,3,2
2025-05-01,28,2,42.48,7.63,20.84,6,6,3,False,70.95,True,5.0,7808,1,1,3,2,2,1,2,3,2
2025-05-03,18,5,33.1,35.22,62.17,3,8,9,True,130.49,True,6.67,7809,3,3,2,2,1,3,2,3,1
2025-05-02,24,5,26.56,56.43,23.75,2,9,4,True,106.74,False,5.0,4593,2,4,2,1,1,1,3,3,1
2025-05-03,18,4,2.1,48.04,7.65,5,4,6,False,57.79,True,5.0,5572,2,2,2,2,1,2,1,3,1
2025-05-01,21,2,43.93,2.78,43.91,4,8,6,False,90.62,True,6.0,5924,1,5,1,2,1,2,2,3,1
2025-05-02,21,3,1.82,58.79,62.74,5,10,7,True,123.35,False,7.33,7810,2,2,1,1,1,2,3,3,1
2025-05-02,23,1,39.1,29.96,10.37,5,7,7,True,79.43,True,6.33,7811,1,1,2,2,1,2,2,3,1
2025-05-02,19,1,49.23,24.24,97.1,1,2,2,False,170.57,False,1.67,3959,1,1,2,1,1,1,1,3,1
2025-05-03,25,2,15.34,49.35,98.55,4,7,9,False,163.24,True,6.67,2299,1,2,2,2,1,3,2,3,2
2025-05-03,21,4,22.24,48.39,92.39,8,7,7,False,163.02,True,7.33,7812,2,4,2,2,2,2,2,3,1
2025-05-03,29,3,11.81,14.71,1.14,7,9,7,False,27.66,True,7.67,676,1,2,1,2,2,2,3,3,2
2025-05-02,25,3,47.25,41.97,37.41,9,8,6,False,126.63,True,7.67,7813,2,2,1,2,3,2,2,3,2
2025-05-02,29,3,48.15,46.39,64.81,7,7,3,True,159.35,True,5.67,7814,2,1,2,3,2,1,2,3,2
2025-05-02,28,5,40.13,23.81,3.07,8,7,3,True,67.01,True,6.0,7815,1,3,1,2,2,1,2,3,2
2025-05-02,27,5,20.71,2.72,77.33,6,8,8,True,100.76,True,7.33,5806,2,1,2,2,2,2,2,3,2
2025-05-01,18,3,27.95,19.56,3.43,6,8,3,True,50.94,True,5.67,7816,1,3,2,3,2,1,2,3,1
2025-05-02,29,3,19.64,59.68,99.52,4,8,3,False,178.84,True,5.0,7817,3,3,2,3,1,1,2,3,2
2025-05-01,18,3,5.73,35.05,52.91,6,8,8,True,93.69,True,7.33,5766,1,2,2,3,2,2,2,3,1
2025-05-03,30,3,10.43,6.44,54.19,8,9,6,False,71.06,True,7.67,7818,1,1,2,2,2,2,3,3,2
2025-05-01,23,2,22.6,32.12,47.7,8,6,2,True,102.42,True,5.33,1434,1,1,2,2,2,1,2,3,1
2025-05-01,29,2,18.62,33.87,34.57,7,5,7,True,87.06,True,6.33,7819,2,3,2,3,2,2,1,3,2
2025-05-02,27,4,49.41,3.41,39.6,1,9,4,False,92.42,True,4.67,847,2,1,1,3,1,1,3,3,2
2025-05-02,28,3,16.39,32.39,19.52,8,8,8,True,68.3,True,8.0,7820,3,2,1,3,2,2,2,3,2
2025-05-02,21,5,42.13,0.41,57.65,9,7,10,True,100.19,True,8.67,7821,1,4,2,3,3,3,2,3,1
2025-05-01,18,4,35.96,9.31,32.94,8,8,2,False,78.21,True,6.0,7822,1,3,2,2,2,1,2,3,1
2025-05-01,24,2,19.67,35.77,68.66,1,8,6,False,124.1,True,5.0,6611,1,3,2,3,1,2,2,3,1
2025-05-03,19,2,45.9,51.71,7.17,8,8,2,False,104.78,True,6.0,7823,2,2,2,2,2,1,2,3,1
2025-05-01,22,3,36.05,4.11,50.92,5,5,4,True,91.08,True,4.67,5653,1,2,1,2,1,1,1,3,1
2025-05-01,24,5,10.69,37.07,23.74,4,6,6,True,71.5,True,5.33,7824,2,2,2,2,1,2,2,3,1
2025-05-03,29,4,24.52,25.94,94.14,3,5,6,True,144.6,True,4.67,1997,1,4,2,2,1,2,1,3,2
2025-05-01,24,1,42.67,49.68,80.15,5,7,4,True,172.5,True,5.33,7825,1,2,1,2,1,1,2,3,1
2025-05-02,24,5,33.14,34.13,5.63,7,9,6,True,72.9,False,7.33,2950,2,4,3,1,2,2,3,3,1
2025-05-03,28,2,13.44,40.49,84.97,5,10,10,True,138.9,True,8.33,7075,2,5,2,2,1,3,3,3,2
2025-05-01,21,5,18.94,5.83,77.44,7,7,4,False,102.21,False,6.0,4266,2,3,2,1,2,1,2,3,1
2025-05-01,18,1,29.25,13.87,42.45,1,6,8,True,85.57,True,5.0,5114,1,2,2,3,1,2,2,3,1
2025-05-01,21,3,11.16,43.54,44.72,7,10,4,False,99.42,True,7.0,7723,2,2,2,2,2,1,3,3,1
2025-05-02,22,3,28.87,55.4,58.75,1,10,9,True,143.02,False,6.67,7826,1,3,2,1,1,3,3,3,1
2025-05-01,22,2,25.33,53.82,14.25,8,8,3,True,93.4,True,6.33,7827,1,2,2,3,2,1,2,3,1
2025-05-02,26,5,46.3,22.88,24.92,5,6,3,True,94.1,True,4.67,3744,2,2,2,2,1,1,2,3,2
2025-05-01,28,5,12.34,37.76,6.8,2,8,3,True,56.9,True,4.33,6387,2,3,2,3,1,1,2,3,2
2025-05-03,23,3,14.64,30.16,25.86,7,7,5,True,70.66,True,6.33,7828,2,3,2,2,2,1,2,3,1
2025-05-02,31,5,11.62,51.91,25.38,8,7,3,True,88.91,True,6.0,7829,1,5,1,2,2,1,2,3,2
2025-05-03,26,2,49.35,56.58,2.53,2,7,2,True,108.46,True,3.67,7830,1,4,2,2,1,1,2,3,2
2025-05-01,26,3,9.74,58.3,37.32,5,8,3,True,105.36,True,5.33,7831,1,2,1,2,1,1,2,3,2
2025-05-03,18,4,41.62,16.01,57.31,3,8,9,False,114.94,True,6.67,7832,2,1,2,2,1,3,2,3,1
2025-05-02,18,1,46.12,9.56,44.07,8,9,8,False,99.75,False,8.33,2376,2,3,2,1,2,2,3,3,1
2025-05-01,25,2,5.5,25.98,13.3,8,7,4,True,44.78,True,6.33,802,1,4,2,2,2,1,2,3,2
2025-05-01,27,5,10.23,58.23,55.96,10,9,6,True,124.42,False,8.33,7569,1,5,1,1,3,2,3,3,2
2025-05-02,26,3,42.17,47.82,91.77,8,7,4,False,181.76,True,6.33,5174,1,1,2,2,2,1,2,3,2
2025-05-02,31,5,49.86,52.42,23.53,3,9,4,True,125.81,True,5.33,7833,1,1,2,2,1,1,3,3,2
2025-05-03,18,2,47.06,42.97,14.44,8,9,4,True,104.47,False,7.0,6714,2,1,2,1,2,1,3,3,1
2025-05-01,26,1,11.69,26.36,68.82,6,10,5,True,106.87,True,7.0,6121,2,3,2,2,2,1,3,3,2
2025-05-03,21,3,22.5,45.29,25.28,9,8,5,True,93.07,False,7.33,7834,2,4,3,1,3,1,2,3,1
2025-05-03,22,3,39.01,6.93,83.9,2,6,3,False,129.84,False,3.67,7835,3,1,1,1,1,1,2,3,1
2025-05-03,32,1,0.75,45.96,20.39,6,2,6,True,67.1,True,4.67,7836,2,1,1,2,2,2,1,3,2
2025-05-02,32,1,32.71,35.98,65.31,5,8,9,True,134.0,True,7.33,3076,1,2,2,2,1,3,2,3,2
2025-05-03,29,3,16.53,8.33,6.19,10,7,2,True,31.05,True,6.33,5139,2,2,2,2,3,1,2,3,2
2025-05-01,25,1,47.13,14.66,23.51,5,1,2,True,85.3,False,2.67,7837,1,1,1,1,1,1,1,3,2
2025-05-02,29,3,38.65,30.6,1.17,4,9,5,True,70.42,True,6.0,3387,2,1,2,2,1,1,3,3,2
2025-05-03,18,4,49.6,11.22,98.71,4,5,1,True,159.53,True,3.33,7838,1,4,2,3,1,1,1,3,1
2025-05-03,23,3,43.67,16.44,59.73,8,9,9,True,119.84,True,8.67,7839,1,2,2,2,2,3,3,3,1
2025-05-01,22,3,20.19,55.34,0.93,2,2,6,True,76.46,True,3.33,4445,1,4,2,3,1,2,1,3,1
2025-05-02,29,4,46.31,37.97,8.0,7,9,2,True,92.28,True,6.0,2068,1,2,2,2,2,1,3,3,2
2025-05-02,25,1,44.24,23.31,87.45,8,10,6,True,155.0,True,8.0,4007,1,3,2,2,2,2,3,3,2
2025-05-01,26,5,25.27,32.16,79.05,8,9,6,False,136.48,False,7.67,7840,1,5,2,1,2,2,3,3,2
2025-05-03,25,4,37.19,37.54,86.71,5,7,8,True,161.44,True,6.67,7841,1,2,2,2,1,2,2,3,2
2025-05-01,18,1,3.78,13.63,46.86,4,9,3,False,64.27,False,5.33,7240,2,2,2,1,1,1,3,3,1
2025-05-02,24,4,34.75,41.75,21.16,9,9,4,True,97.66,True,7.33,4550,1,1,2,2,3,1,3,3,1
2025-05-01,26,4,19.55,29.27,61.01,7,8,5,True,109.83,False,6.67,7842,1,2,2,1,2,1,2,3,2
2025-05-03,23,3,2.23,4.01,84.22,4,8,3,True,90.46,True,5.0,6359,2,1,2,2,1,1,2,3,1
2025-05-02,34,3,15.98,21.88,23.96,7,7,6,True,61.82,False,6.67,1021,3,3,1,1,2,2,2,3,2
