ticket_id,ticket_type,ticket_price,purchase_date,attendance_date,entry_time,was_present,attendee_id,age,gender,origin_city,transport_used,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,stages_visited,top_artist_seen,hours_spent,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK109301,3-day Pass,80,2025-03-01,2025-05-02,19:45:00,True,ATD209301,25,Female,Barcelona,Plane,3,38.28,16.53,56.78,Cash,Regueton,2,Artist E,6.9,1,7,4,nO
TCK102235,1-day Pass,210,2025-04-19,2025-05-02,19:51:00,True,ATD202235,18,Female,Valencia,Car,3,1.57,0.15,76.24,Card,Rock,1,Artist B,2.8,10,7,2,Yes
TCK105518,3-day Pass,80,2025-02-21,2025-05-03,16:17:00,True,ATD205518,18,Female,Valencia,Train,2,6.15,10.93,13.54,Card,Pop,2,Artist E,2.0,1,7,6,nO
TCK103737,1-day Pass,80,2025-02-13,2025-05-01,18:27:00,True,ATD203737,24,Other,Madrid,Bus,3,34.79,50.21,97.47,Card,Electronic,3,Artist A,10.9,1,8,7,nO
TCK105152,3-day Pass,80,2025-03-29,2025-05-01,15:02:00,True,ATD205152,30,Other,Sevilla,Bus,4,3.09,38.39,63.2,Card,Regueton,2,Artist B,6.1,8,8,4,Yes
TCK103839,1-day Pass,80,2025-02-02,2025-05-01,20:50:00,True,ATD203839,25,Other,Sevilla,Car,3,23.38,17.22,71.52,Cash,hiphop,4,Artist A,9.8,3,8,6,Yes
TCK102999,1-day Pass,210,2025-02-21,2025-05-01,15:27:00,True,ATD202999,18,Other,Valencia,Other,3,29.06,8.26,35.67,Cash,Rock,4,Artist A,5.0,9,5,7,Yes
TCK107890,3-day Pass,350,2025-03-03,2025-05-02,16:37:00,True,ATD207890,24,Female,Madrid,Other,3,6.96,17.5,75.07,Card,Rock,1,Artist A,8.7,5,7,9,Yes
TCK100102,3-day Pass,350,2025-02-10,2025-05-02,18:20:00,True,ATD200102,26,Female,Sevilla,Bus,3,3.32,54.48,88.08,Card,Pop,4,Artist B,11.8,6,7,3,Yes
TCK106858,3-day Pass,350,2025-02-08,2025-05-01,22:40:00,True,ATD206858,30,Other,Barcelona,Other,3,26.7,50.08,78.14,Card,Rock,2,Artist C,7.4,8,7,5,nO
TCK101526,3-day Pass,210,2025-03-04,2025-05-01,15:14:00,True,ATD201526,18,Female,Valencia,Plane,4,1.67,36.87,32.06,Cash,Rock,4,Artist B,3.0,2,7,6,nO
TCK104769,3-day Pass,350,2025-04-20,2025-05-01,15:40:00,True,ATD204769,18,Female,Barcelona,Train,2,23.49,21.94,98.14,Cash,Electronic,2,Artist A,10.2,8,10,3,nO
TCK108909,3-day Pass,350,2025-02-16,2025-05-03,18:48:00,True,ATD208909,27,Male,Barcelona,Train,2,18.4,13.23,28.55,Card,Rock,1,Artist E,5.9,8,10,5,Yes
TCK106683,3-day Pass,80,2025-03-17,2025-05-03,21:52:00,True,ATD206683,28,Female,Madrid,Other,5,45.88,9.49,44.04,Cash,Pop,2,Artist E,6.3,7,10,1,Yes
TCK108850,3-day Pass,350,2025-04-04,2025-05-02,22:34:00,True,ATD208850,31,Female,Madrid,Other,2,42.94,52.79,38.61,Card,hiphop,1,Artist C,7.7,5,9,5,Yes
TCK107748,1-day Pass,350,2025-02-15,2025-05-02,14:11:00,True,ATD207748,26,Male,Barcelona,Plane,2,37.01,2.27,61.76,Card,Electronic,3,Artist B,10.5,7,5,8,Yes
TCK105748,VIP,350,2025-03-19,2025-05-03,16:09:00,True,ATD205748,24,Male,Sevilla,Plane,5,48.68,48.18,22.0,Card,Rock,4,Artist E,6.6,9,9,4,Yes
TCK104706,3-day Pass,350,2025-02-15,2025-05-02,21:10:00,True,ATD204706,18,Female,Madrid,Other,3,25.25,50.69,1.46,Card,hiphop,3,Artist B,10.9,8,9,3,Yes
TCK103142,1-day Pass,210,2025-02-16,2025-05-03,22:30:00,True,ATD203142,26,Male,Madrid,Train,3,1.24,44.27,46.77,Cash,Rock,1,Artist A,3.6,3,7,3,Yes
TCK105894,VIP,350,2025-03-04,2025-05-01,17:45:00,True,ATD205894,30,Male,Valencia,Plane,5,16.43,28.51,9.72,Card,Rock,2,Artist E,3.2,8,2,9,Yes
TCK102911,VIP,210,2025-04-10,2025-05-03,17:16:00,True,ATD202911,18,Male,Madrid,Bus,3,18.23,3.7,78.9,Cash,Rock,2,Artist C,2.0,8,9,4,Yes
TCK107880,3-day Pass,210,2025-03-13,2025-05-02,22:41:00,True,ATD207880,20,Male,Madrid,Car,4,3.7,40.5,99.29,Card,Electronic,2,Artist A,5.2,1,9,5,nO
TCK108557,1-day Pass,350,2025-03-15,2025-05-02,15:58:00,True,ATD208557,27,Female,Madrid,Train,3,22.73,42.71,99.99,Card,Rock,1,Artist D,10.8,8,6,5,nO
TCK107207,,210,2025-02-25,2025-05-01,19:23:00,True,ATD207207,29,Male,Valencia,Bus,3,12.76,51.19,21.97,Card,Pop,4,Artist A,8.0,8,6,6,Yes
TCK103023,VIP,210,2025-02-16,2025-05-01,17:48:00,True,ATD203023,25,Male,Madrid,Bus,3,15.83,28.19,14.33,Card,Pop,1,Artist D,7.3,8,7,6,nO
TCK100396,3-day Pass,80,2025-03-10,2025-05-03,22:51:00,True,ATD200396,23,Female,Barcelona,Bus,3,27.65,14.58,13.99,Cash,hiphop,1,Artist D,10.6,2,6,9,nO
TCK108484,3-day Pass,350,2025-03-09,2025-05-02,20:38:00,True,ATD208484,27,Female,Valencia,Car,5,47.84,18.02,85.03,Cash,Electronic,1,Artist A,2.4,5,7,6,Yes
TCK107402,1-day Pass,210,2025-02-24,2025-05-01,21:10:00,True,ATD207402,29,Female,Madrid,Bus,3,36.1,29.79,68.11,Cash,Electronic,3,Artist C,5.3,8,10,6,nO
TCK103432,3-day Pass,210,2025-04-25,2025-05-01,16:55:00,True,ATD203432,18,Female,Malaga,Train,5,40.33,44.72,9.98,Card,Rock,2,Artist B,3.7,10,9,6,nO
TCK108531,1-day Pass,210,2025-02-08,2025-05-02,14:48:00,True,ATD208531,24,,Madrid,Plane,5,30.76,21.98,60.9,Card,Pop,1,Artist D,3.9,8,10,4,Yes
TCK101097,3-day Pass,210,2025-02-22,2025-05-03,19:46:00,True,ATD201097,26,Female,Sevilla,Plane,3,38.92,46.38,50.26,Card,Rock,1,Artist C,7.4,7,10,6,Yes
TCK104531,3-day Pass,80,2025-03-10,2025-05-01,22:26:00,True,ATD204531,24,Male,Valencia,Car,3,25.54,25.6,84.06,Card,Pop,1,Artist C,6.1,7,7,8,nO
TCK101795,3-day Pass,350,2025-03-10,2025-05-03,16:49:00,True,ATD201795,20,Female,Sevilla,Bus,3,20.3,4.53,93.28,Cash,Rock,1,Artist A,6.1,6,5,2,Yes
TCK101131,3-day Pass,350,2025-04-29,2025-05-02,14:45:00,True,ATD201131,18,Male,Sevilla,Bus,3,49.94,54.56,63.46,Card,Pop,4,Artist D,7.0,5,10,4,Yes
TCK101840,1-day Pass,80,2025-02-09,2025-05-01,18:16:00,True,ATD201840,29,Female,Valencia,Bus,4,42.26,46.55,75.19,Card,Rock,2,Artist D,2.8,7,8,6,Yes
TCK104628,VIP,80,2025-02-18,2025-05-03,21:39:00,True,ATD204628,30,Male,Madrid,Car,2,22.55,37.05,42.95,Card,Regueton,2,Artist A,7.8,8,5,3,Yes
TCK105403,1-day Pass,80,2025-04-16,2025-05-03,18:50:00,True,ATD205403,18,Male,Madrid,Other,2,3.59,56.82,82.77,Cash,Rock,3,Artist C,9.7,2,8,2,Yes
TCK104135,1-day Pass,80,2025-04-29,2025-05-03,22:32:00,True,ATD204135,29,Female,Barcelona,Car,4,6.11,45.64,16.19,Card,Pop,2,Artist E,9.8,9,1,8,Yes
TCK100061,3-day Pass,350,2025-04-06,2025-05-02,14:31:00,True,ATD200061,27,Female,Valencia,Car,3,13.84,44.7,51.94,Card,Rock,1,Artist D,7.8,2,9,2,nO
TCK107655,1-day Pass,210,2025-03-08,2025-05-01,22:11:00,True,ATD207655,26,Female,Madrid,Train,1,41.76,42.04,77.38,Cash,Pop,4,Artist B,9.7,7,8,7,Yes
TCK107635,VIP,80,2025-02-01,2025-05-03,17:27:00,True,ATD207635,25,Other,Madrid,Plane,2,44.4,28.25,90.44,Card,Rock,1,Artist E,11.0,6,7,4,Yes
TCK108159,3-day Pass,210,2025-02-02,2025-05-02,17:41:00,True,ATD208159,31,Female,Madrid,Car,4,25.0,28.49,53.11,Cash,Rock,1,Artist A,7.5,1,8,3,nO
TCK101725,3-day Pass,80,2025-02-21,2025-05-01,22:48:00,True,ATD201725,27,Male,Valencia,Train,5,2.9,58.2,70.27,Card,Pop,3,Artist C,6.4,6,7,2,nO
TCK100688,VIP,80,2025-04-15,2025-05-02,15:25:00,True,ATD200688,22,Male,Madrid,Car,5,45.07,24.26,87.28,Card,Rock,4,Artist C,3.6,1,8,7,Yes
TCK100094,1-day Pass,210,2025-04-01,2025-05-03,21:50:00,True,ATD200094,22,Female,Valencia,Bus,3,24.44,42.99,45.21,Card,Hip-Hop,2,Artist B,11.3,7,10,1,nO
TCK104630,1-day Pass,350,2025-03-02,2025-05-02,19:42:00,True,ATD204630,31,,Malaga,Bus,3,41.48,32.62,78.59,Card,Pop,2,Artist A,5.1,8,8,7,Yes
TCK106960,3-day Pass,350,2025-03-02,2025-05-01,14:07:00,True,ATD206960,31,Male,Barcelona,Plane,3,6.86,17.87,87.71,Card,Pop,3,Artist C,10.6,1,7,10,nO
TCK104668,3-day Pass,80,2025-02-22,2025-05-01,18:15:00,True,ATD204668,29,,Madrid,Train,2,38.22,36.08,18.38,Card,hiphop,4,Artist B,11.4,5,10,8,nO
TCK101894,3-day Pass,350,2025-03-15,2025-05-02,19:43:00,True,ATD201894,25,Male,Madrid,Train,2,38.09,45.11,41.31,Card,Rock,4,Artist A,3.3,8,10,5,nO
TCK100802,3-day Pass,210,2025-04-25,2025-05-02,18:26:00,True,ATD200802,21,Female,Madrid,Other,4,16.86,20.93,51.15,Card,Rock,3,Artist D,11.3,5,10,5,nO
TCK104067,3-day Pass,350,2025-04-30,2025-05-03,22:44:00,True,ATD204067,23,Female,Valencia,Bus,3,11.61,3.03,59.89,Card,Rock,2,Artist D,10.0,4,8,9,nO
TCK105793,3-day Pass,210,2025-03-16,2025-05-03,19:14:00,True,ATD205793,26,Male,Madrid,Bus,5,29.74,28.66,39.51,Card,Pop,3,Artist A,3.3,8,9,8,Yes
TCK107687,VIP,350,2025-04-05,2025-05-01,15:11:00,True,ATD207687,28,Female,Sevilla,Other,2,46.85,24.85,47.9,Card,Pop,2,Artist D,5.9,5,8,9,nO
TCK104184,1-day Pass,210,2025-04-14,2025-05-02,21:11:00,True,ATD204184,19,Male,Barcelona,Car,4,44.44,8.13,66.51,Card,hiphop,2,Artist D,5.6,6,9,4,Yes
TCK102611,VIP,80,2025-02-01,2025-05-03,18:07:00,True,ATD202611,29,Female,Barcelona,Train,5,36.35,14.24,45.0,Card,Pop,2,Artist C,9.6,8,8,6,nO
TCK108232,3-day Pass,350,2025-04-04,2025-05-02,18:20:00,True,ATD208232,29,Female,Madrid,Other,5,11.63,21.66,51.65,Card,hiphop,2,Artist D,3.9,8,7,4,Yes
TCK105604,3-day Pass,80,2025-04-12,2025-05-03,20:04:00,True,ATD205604,30,Other,Madrid,Other,4,22.66,8.93,81.73,Card,hiphop,4,Artist E,4.8,8,7,6,Yes
TCK102405,3-day Pass,80,2025-02-04,2025-05-02,15:13:00,True,ATD202405,32,Female,Sevilla,Other,4,41.89,33.7,65.54,Cash,Pop,1,Artist C,7.8,8,2,4,Yes
TCK108309,VIP,350,2025-02-23,2025-05-01,15:03:00,True,ATD208309,21,Female,Barcelona,Bus,4,10.67,48.2,58.36,Cash,Rock,1,Artist A,7.7,8,10,3,Yes
TCK101552,3-day Pass,210,2025-03-11,2025-05-01,17:18:00,True,ATD201552,18,Female,Barcelona,Bus,2,43.3,27.56,22.56,Card,Reggaeton,2,Artist E,8.3,8,10,4,nO
TCK101454,3-day Pass,210,2025-04-15,2025-05-03,18:03:00,True,ATD201454,23,Male,Madrid,Train,3,38.35,53.46,54.68,Card,Rock,3,Artist D,9.9,6,8,2,Yes
TCK100131,,210,2025-03-27,2025-05-03,22:43:00,True,ATD200131,28,Female,Barcelona,Other,3,44.79,19.06,92.18,Cash,Rock,1,Artist B,9.2,8,8,6,Yes
TCK103365,3-day Pass,210,2025-02-10,2025-05-01,16:16:00,True,ATD203365,29,Female,Madrid,Train,3,15.9,25.01,84.94,Card,Rock,4,Artist B,6.4,2,5,3,Yes
TCK100533,3-day Pass,210,2025-02-01,2025-05-03,21:31:00,True,ATD200533,21,Female,Barcelona,Other,4,10.72,0.68,98.08,Cash,Rock,1,Artist A,8.2,9,8,4,Yes
TCK101775,3-day Pass,80,2025-02-17,2025-05-03,20:45:00,True,ATD201775,27,Female,Sevilla,Bus,2,8.49,59.58,62.64,Card,Pop,2,Artist B,5.3,8,7,5,Yes
TCK100166,3-day Pass,80,2025-02-24,2025-05-02,16:28:00,True,ATD200166,27,Female,Sevilla,Bus,3,47.09,37.1,58.08,Card,hiphop,4,Artist B,8.2,1,9,9,Yes
TCK101376,3-day Pass,80,2025-03-24,2025-05-02,14:14:00,True,ATD201376,23,Female,Barcelona,Bus,5,35.19,45.95,70.21,Cash,Rock,3,Artist A,3.7,2,7,3,Yes
TCK106411,VIP,210,2025-04-20,2025-05-02,21:42:00,True,ATD206411,22,Female,Madrid,Plane,3,13.35,41.13,41.21,Card,Regueton,1,Artist C,4.4,4,7,9,nO
TCK108158,3-day Pass,80,2025-03-30,2025-05-02,14:58:00,True,ATD208158,29,Male,Barcelona,Other,3,5.53,32.29,84.18,Card,Electronic,1,Artist A,11.8,4,8,5,Yes
TCK100432,3-day Pass,350,2025-04-13,2025-05-03,15:49:00,True,ATD200432,22,Male,Barcelona,Bus,2,28.24,9.88,19.48,Card,Regueton,2,Artist C,10.1,4,8,8,Yes
TCK106039,3-day Pass,350,2025-03-06,2025-05-02,21:26:00,True,ATD206039,30,Female,Barcelona,Car,4,32.95,2.01,24.02,Card,Electronic,4,Artist C,7.9,2,6,6,nO
TCK103394,1-day Pass,350,2025-03-25,2025-05-02,21:52:00,True,ATD203394,34,Female,Madrid,Train,1,37.47,15.97,47.21,Card,Rock,1,Artist C,10.3,9,8,2,nO
TCK101091,3-day Pass,350,2025-04-09,2025-05-03,18:39:00,True,ATD201091,30,Female,Madrid,Plane,5,37.68,52.78,92.66,Cash,Rock,4,Artist D,4.9,8,7,4,Yes
TCK105027,3-day Pass,210,2025-04-21,2025-05-02,15:15:00,True,ATD205027,18,Male,Sevilla,Train,5,29.42,26.14,29.52,Card,Pop,2,Artist D,9.0,6,7,6,nO
TCK105508,3-day Pass,350,2025-02-19,2025-05-01,19:15:00,True,ATD205508,28,Male,Sevilla,Plane,2,6.2,28.07,90.16,Cash,hiphop,4,Artist B,2.3,8,9,3,nO
TCK102042,VIP,210,2025-03-02,2025-05-02,22:27:00,True,ATD202042,18,Female,Sevilla,Plane,4,0.3,27.5,70.83,Festival App,Electronic,3,Artist D,11.4,6,2,6,nO
TCK105967,3-day Pass,80,2025-03-21,2025-05-02,17:47:00,True,ATD205967,25,Male,Barcelona,Bus,5,37.34,40.49,42.5,Card,hiphop,2,Artist E,2.5,5,7,3,nO
TCK104848,3-day Pass,210,2025-04-30,2025-05-03,21:07:00,True,ATD204848,30,Female,Malaga,Plane,4,0.9,7.97,56.43,Card,Rock,1,Artist E,4.5,8,9,8,Yes
TCK102179,1-day Pass,350,2025-03-11,2025-05-02,16:48:00,True,ATD202179,21,Female,Barcelona,Plane,3,8.15,5.7,0.73,Card,Hip-Hop,4,Artist B,11.4,8,6,1,nO
TCK105319,VIP,350,2025-02-25,2025-05-03,19:27:00,True,ATD205319,26,Male,Madrid,Plane,4,22.18,36.46,3.47,Card,Pop,3,Artist C,11.6,5,6,2,Yes
TCK103300,1-day Pass,210,2025-04-11,2025-05-03,21:35:00,True,ATD203300,30,Female,Madrid,Train,4,0.48,49.46,40.94,Card,hiphop,1,Artist B,9.9,8,6,2,Yes
TCK106614,1-day Pass,350,2025-04-22,2025-05-03,21:07:00,True,ATD206614,18,Female,Madrid,Bus,4,43.63,9.83,32.59,Card,hiphop,2,Artist E,5.2,10,7,2,nO
TCK105517,3-day Pass,80,2025-04-30,2025-05-01,17:31:00,True,ATD205517,27,Male,Barcelona,Car,4,19.86,13.12,8.61,Card,Pop,2,Artist D,2.0,8,9,5,nO
TCK104595,3-day Pass,210,2025-04-28,2025-05-01,16:27:00,True,ATD204595,19,Male,Barcelona,Train,3,43.78,38.28,74.23,Card,hiphop,1,Artist B,2.7,6,9,3,Yes
TCK106553,VIP,210,2025-02-25,2025-05-02,20:33:00,True,ATD206553,24,Male,Madrid,Car,3,28.43,37.21,68.48,Cash,Hip-Hop,1,Artist B,9.4,9,7,9,Yes
TCK105208,3-day Pass,210,2025-03-19,2025-05-03,19:10:00,True,ATD205208,18,Female,Barcelona,Other,4,34.07,53.36,21.26,Card,Rock,3,Artist B,2.1,4,8,5,nO
TCK100043,3-day Pass,350,2025-03-27,2025-05-03,15:16:00,True,ATD200043,26,Male,Madrid,Plane,5,45.15,14.69,41.26,Card,hiphop,2,Artist A,8.5,5,7,3,Yes
TCK108555,3-day Pass,80,2025-04-07,2025-05-01,16:53:00,True,ATD208555,21,Male,Madrid,Plane,4,20.31,41.85,19.0,Card,Rock,2,Artist D,4.8,1,9,6,nO
TCK107420,3-day Pass,80,2025-02-27,2025-05-02,20:10:00,True,ATD207420,18,Male,Sevilla,Car,4,13.86,51.63,68.47,Card,Pop,2,Artist D,8.4,4,7,1,nO
TCK108278,3-day Pass,80,2025-03-28,2025-05-02,15:57:00,True,ATD208278,18,Female,Barcelona,Plane,3,42.03,19.87,46.72,Cash,Electronic,1,Artist C,5.8,4,7,7,nO
TCK106734,1-day Pass,350,2025-02-01,2025-05-02,17:45:00,True,ATD206734,27,Female,Barcelona,Other,3,26.11,44.15,46.24,Cash,Rock,2,Artist C,10.2,8,8,6,Yes
TCK100455,VIP,210,2025-04-20,2025-05-03,19:50:00,True,ATD200455,18,Other,Barcelona,Bus,3,46.15,34.49,25.1,Card,Electronic,4,Artist A,3.4,7,7,7,Yes
TCK101360,3-day Pass,350,2025-04-02,2025-05-02,17:19:00,True,ATD201360,20,Female,Madrid,Other,4,42.42,39.55,53.36,Cash,Rock,3,Artist B,9.7,8,7,8,Yes
TCK105907,3-day Pass,210,2025-03-21,2025-05-03,21:35:00,True,ATD205907,18,Male,Barcelona,Car,5,11.59,18.98,95.86,Card,Pop,1,Artist A,10.9,4,6,9,Yes
TCK103528,3-day Pass,80,2025-04-02,2025-05-03,17:03:00,True,ATD203528,22,Female,Madrid,Bus,4,47.04,19.24,28.17,Festival App,Hip-Hop,2,Artist E,5.0,4,10,3,Yes
TCK106909,1-day Pass,350,2025-02-20,2025-05-03,15:08:00,True,ATD206909,24,Female,Barcelona,Car,3,25.41,18.57,70.03,Card,Rock,3,Artist E,3.2,2,9,6,Yes
TCK102428,VIP,350,2025-02-07,2025-05-02,22:37:00,True,ATD202428,27,Female,Madrid,Car,3,17.9,7.06,8.07,Card,Rock,4,Artist C,7.3,8,7,6,Yes
TCK107702,3-day Pass,350,2025-03-26,2025-05-01,16:42:00,True,ATD207702,25,Male,Barcelona,Train,3,39.9,14.77,35.4,Card,hiphop,1,Artist D,6.7,1,1,2,Yes
TCK107602,3-day Pass,210,2025-04-21,2025-05-02,15:25:00,True,ATD207602,18,Other,Valencia,Train,2,24.63,33.77,18.38,Card,Regueton,4,Artist D,4.8,4,7,6,Yes
TCK102165,VIP,210,2025-03-30,2025-05-03,14:26:00,True,ATD202165,28,Other,Madrid,Other,4,33.23,47.27,13.99,Card,Electronic,1,Artist E,4.9,1,8,7,Yes
TCK101246,1-day Pass,350,2025-03-12,2025-05-03,22:15:00,True,ATD201246,27,Female,Valencia,Plane,3,3.29,9.72,95.86,Card,Rock,3,Artist A,2.6,8,7,3,Yes
TCK103149,3-day Pass,350,2025-03-28,2025-05-02,20:31:00,True,ATD203149,27,Other,Malaga,Bus,5,31.97,21.01,2.39,Card,Pop,1,Artist D,10.8,1,7,9,nO
TCK101932,VIP,350,2025-03-09,2025-05-02,16:47:00,True,ATD201932,25,Female,Barcelona,Bus,2,27.81,22.05,72.03,Card,hiphop,1,Artist E,10.2,4,8,3,nO
TCK102673,3-day Pass,350,2025-04-10,2025-05-01,22:02:00,True,ATD202673,25,Female,Barcelona,Plane,4,28.71,55.03,71.0,Card,Pop,3,Artist A,2.1,8,4,7,Yes
TCK103647,1-day Pass,350,2025-02-02,2025-05-03,20:48:00,True,ATD203647,18,Female,Barcelona,Plane,4,22.16,51.78,82.49,Cash,Pop,2,Artist B,3.2,4,8,5,Yes
TCK108054,3-day Pass,210,2025-04-02,2025-05-03,17:14:00,True,ATD208054,31,Male,Barcelona,Train,5,12.96,49.32,33.27,Card,Regueton,1,Artist A,5.1,5,8,2,Yes
TCK105333,3-day Pass,210,2025-03-21,2025-05-02,21:03:00,True,ATD205333,20,Other,Madrid,Car,2,47.72,37.35,65.35,Card,hiphop,3,Artist C,4.9,4,8,3,nO
TCK105179,VIP,350,2025-04-30,2025-05-02,22:06:00,True,ATD205179,28,Female,Sevilla,Plane,5,40.65,55.31,36.57,Cash,hiphop,2,Artist A,3.0,8,1,6,nO
TCK108638,VIP,80,2025-02-15,2025-05-01,21:59:00,True,ATD208638,30,Female,Madrid,Plane,1,37.04,56.66,96.66,Card,Regueton,1,Artist E,4.2,7,8,4,Yes
TCK104564,3-day Pass,350,2025-04-18,2025-05-03,21:32:00,True,ATD204564,18,Female,Barcelona,Car,3,14.69,14.5,47.57,Cash,Pop,1,Artist C,2.6,8,5,5,Yes
TCK100330,VIP,80,2025-02-23,2025-05-01,14:52:00,True,ATD200330,29,Female,Sevilla,Train,3,10.07,50.25,0.54,Card,Rock,3,Artist A,9.1,1,6,3,Yes
TCK105744,3-day Pass,80,2025-04-20,2025-05-02,20:45:00,True,ATD205744,27,Male,Madrid,Car,5,11.82,12.15,26.07,Card,Electronic,3,Artist B,9.7,6,5,8,Yes
TCK100462,3-day Pass,350,2025-04-03,2025-05-03,16:04:00,True,ATD200462,25,Female,Valencia,Train,3,16.27,1.86,49.2,Card,Pop,1,Artist B,8.0,1,8,5,nO
TCK100399,1-day Pass,350,2025-04-11,2025-05-02,20:15:00,True,ATD200399,32,Male,Barcelona,Other,3,27.34,46.89,43.45,Card,Regueton,2,Artist B,4.2,5,10,7,Yes
TCK100675,3-day Pass,210,2025-02-14,2025-05-03,20:43:00,True,ATD200675,29,Male,Malaga,Bus,4,33.21,18.1,5.39,Cash,Electronic,1,Artist A,2.4,8,8,1,Yes
TCK100573,3-day Pass,350,2025-02-21,2025-05-03,18:31:00,True,ATD200573,21,Male,Barcelona,Bus,2,28.65,15.04,27.59,Card,hiphop,1,Artist C,7.1,9,10,3,nO
TCK101325,3-day Pass,210,2025-04-25,2025-05-02,15:15:00,True,ATD201325,32,Female,Madrid,Other,3,35.43,30.12,22.8,Cash,Pop,3,Artist A,8.1,9,5,6,Yes
TCK105062,VIP,350,2025-03-25,2025-05-01,18:29:00,True,ATD205062,19,Other,Valencia,Bus,5,9.11,53.64,75.0,Festival App,Regueton,1,Artist C,6.9,8,9,3,nO
TCK103509,3-day Pass,350,2025-03-06,2025-05-03,18:45:00,True,ATD203509,22,Female,Madrid,Plane,2,4.29,53.71,47.06,Card,Reggaeton,3,Artist D,7.2,5,9,9,Yes
TCK102901,VIP,210,2025-04-27,2025-05-02,15:02:00,True,ATD202901,18,Male,Sevilla,Bus,3,0.36,40.31,89.03,Festival App,Reggaeton,2,Artist B,3.4,8,10,9,Yes
TCK100905,,210,2025-03-09,2025-05-02,20:05:00,True,ATD200905,28,Female,Valencia,Plane,3,35.81,2.86,59.86,Card,hiphop,3,Artist A,7.1,8,7,8,nO
TCK101012,3-day Pass,350,2025-03-31,2025-05-02,17:12:00,True,ATD201012,30,Female,Madrid,Car,4,7.93,29.41,4.25,Cash,Pop,3,Artist B,11.5,2,7,9,Yes
TCK108044,3-day Pass,210,2025-03-05,2025-05-01,20:09:00,True,ATD208044,25,Male,Barcelona,Bus,2,48.04,53.47,44.96,Cash,Rock,3,Artist A,3.2,7,8,10,Yes
TCK101086,3-day Pass,80,2025-03-27,2025-05-02,16:14:00,True,ATD201086,25,Female,Valencia,Plane,3,48.31,3.23,33.64,Card,Hip-Hop,1,Artist A,2.1,1,6,4,Yes
TCK101029,VIP,210,2025-02-10,2025-05-03,19:34:00,True,ATD201029,23,Male,Barcelona,Car,2,37.9,29.04,28.21,Card,Rock,1,Artist C,5.8,8,9,3,nO
TCK106647,1-day Pass,80,2025-02-05,2025-05-02,15:04:00,True,ATD206647,19,Male,Valencia,Car,4,25.09,34.52,21.95,Card,Rock,3,Artist A,10.9,7,8,4,nO
TCK109047,3-day Pass,350,2025-02-27,2025-05-02,18:50:00,True,ATD209047,19,Other,Barcelona,Other,5,38.33,57.65,31.7,Cash,Electronic,3,Artist B,3.4,5,10,3,Yes
TCK100890,3-day Pass,210,2025-04-26,2025-05-02,16:05:00,True,ATD200890,30,Female,Madrid,Car,2,37.5,7.2,5.38,Card,Pop,1,Artist E,2.2,6,4,8,Yes
TCK102596,VIP,80,2025-02-02,2025-05-01,17:43:00,True,ATD202596,23,Female,Barcelona,Plane,5,32.5,53.29,7.19,Card,hiphop,3,Artist D,9.4,9,8,9,nO
TCK103351,VIP,80,2025-03-27,2025-05-02,20:16:00,True,ATD203351,19,Male,Valencia,Plane,4,30.46,56.07,37.94,Cash,hiphop,3,Artist E,8.7,3,9,3,Yes
TCK105471,3-day Pass,350,2025-02-25,2025-05-03,19:15:00,True,ATD205471,25,Male,Malaga,Bus,3,19.18,43.08,41.4,Card,Rock,2,Artist C,3.5,6,7,5,nO
TCK106795,3-day Pass,80,2025-03-25,2025-05-01,22:05:00,True,ATD206795,18,Female,Madrid,Car,2,1.7,17.27,93.36,Card,Rock,1,Artist C,11.2,7,8,3,nO
TCK103349,3-day Pass,80,2025-03-25,2025-05-01,19:48:00,True,ATD203349,22,Male,Malaga,Car,5,31.06,45.08,63.78,Cash,Rock,2,Artist C,11.9,8,9,2,nO
TCK101564,1-day Pass,350,2025-04-28,2025-05-02,21:22:00,True,ATD201564,23,Female,Valencia,Train,3,19.81,11.02,91.08,Cash,Hip-Hop,3,Artist C,6.7,1,10,5,nO
TCK108674,3-day Pass,350,2025-04-01,2025-05-01,20:27:00,True,ATD208674,21,Male,Valencia,Plane,2,45.96,38.68,46.98,Cash,Regueton,1,Artist C,2.1,9,7,3,nO
TCK103646,3-day Pass,80,2025-04-22,2025-05-02,18:47:00,True,ATD203646,18,Female,Malaga,Car,2,31.88,52.52,53.89,Cash,Electronic,4,Artist C,3.5,6,10,5,Yes
TCK108267,3-day Pass,210,2025-03-19,2025-05-01,22:45:00,True,ATD208267,23,Male,Valencia,Plane,5,2.08,5.62,56.8,Cash,Pop,2,Artist B,11.6,1,5,1,Yes
TCK103779,3-day Pass,350,2025-04-23,2025-05-01,21:37:00,True,ATD203779,31,Male,Madrid,Bus,5,20.89,4.91,2.38,Card,hiphop,1,Artist A,4.2,2,10,6,nO
TCK103402,1-day Pass,80,2025-04-17,2025-05-01,18:23:00,True,ATD203402,22,Female,Madrid,Plane,3,33.31,6.76,56.25,Card,Pop,3,Artist B,7.3,8,2,7,Yes
TCK103433,VIP,210,2025-03-27,2025-05-01,18:54:00,True,ATD203433,21,Female,Sevilla,Train,3,10.89,32.26,13.11,Card,Pop,4,Artist B,4.6,8,7,7,nO
